20110701,23.0,23.5,23.0,22.75,25900
20110704,23.25,23.5,23.25,23.0,126400
20110705,23.25,23.75,23.25,23.25,219100
20110706,23.25,23.75,23.25,23.25,784300
20110707,22.75,23.75,23.25,23.25,1.03M
20110708,22.75,23.75,23.25,23.25,1.03M
20110711,23.0,23.5,23.0,23.25,93000
20110712,22.75,23.25,22.75,23.0,67100
20110713,21.0,23.0,22.0,22.75,185900
20110714,20.5,21.75,20.75,22.0,183500
20110715,20.5,22.0,20.75,20.75,454800
20110718,20.75,22.0,21.25,20.75,50900
20110719,21.75,22.5,21.75,21.25,134800
20110720,21.25,22.5,21.75,21.75,69600
20110721,21.0,21.75,21.25,21.75,486500
20110722,21.0,21.75,21.25,21.25,224100
20110725,19.15,21.0,19.85,21.25,52400
20110726,19.15,19.5,19.15,19.85,106600
20110727,19.0,19.5,19.0,19.15,5.84M
20110728,19.0,19.3,19.0,19.0,331700
20110729,18.15,19.1,18.8,19.0,37300
