Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20110701;195.0;197.0;195.0;195.0;253900
20110704;195.0;198.0;196.0;195.0;343000
20110705;195.0;196.0;195.0;196.0;608000
20110706;194.0;196.0;194.0;195.0;24500
20110707;194.0;195.0;194.0;194.0;234100
20110708;194.0;195.0;194.0;194.0;234100
20110711;193.0;195.0;194.0;194.0;15400
20110712;185.0;185.0;185.0;194.0;400
20110713;185.0;193.0;187.0;185.0;133400
20110714;190.0;193.0;190.0;187.0;231300
20110715;190.0;193.0;190.0;190.0;794700
20110718;188.0;190.0;188.0;190.0;3300
20110719;188.0;189.0;188.0;188.0;82400
20110720;186.0;188.0;187.0;188.0;486800
20110721;186.0;188.0;187.0;187.0;589800
20110722;186.0;187.0;186.0;187.0;26300
20110725;184.0;187.0;185.0;186.0;159600
20110726;182.0;185.0;184.0;185.0;33500
20110727;183.0;185.0;184.0;184.0;1046200
20110728;180.0;184.0;182.0;184.0;5700
20110729;182.0;184.0;182.0;182.0;7600
