20090401,17.0,19.1,17.75,1.49M
20090402,17.0,19.0,17.85,1.46M
20090403,17.1,18.25,17.8,1.19M
20090406,18.0,18.5,18.15,1.06M
20090407,18.3,18.5,18.45,443000
20090408,17.0,18.3,17.95,454700
20090409,16.2,16.2,16.2,645400
20090414,14.6,14.6,14.6,195500
20090415,13.15,13.15,13.15,355700
20090416,11.85,13.15,11.85,1.45M
20090417,11.6,13.0,12.1,8.76M
20090420,12.1,13.0,12.9,3.24M
20090421,12.85,13.5,13.0,5.03M
20090422,13.0,13.8,13.1,1.17M
20090423,13.7,14.4,14.0,2.65M
20090424,13.9,14.5,14.0,3.98M
20090427,13.9,14.2,14.05,2.17M
20090428,13.3,14.15,13.9,1.40M
20090429,13.1,14.0,13.5,905500
20090430,13.2,13.8,13.55,1.10M
