Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;24.0;24.0;24.0;25.0;1200
KUKZ;Kakuzi;90.0;90.0;90.0;90.0;-
KAPC;Kapchorua Tea Kenya Plc;123.0;123.0;123.0;123.0;-
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;13.95;14.5;14.4;13.85;87400
WTK;Williamson Tea Kenya Plc;217.0;217.0;217.0;216.0;2700
CGEN;Car and General (K) Ltd;27.0;27.0;27.0;27.0;-
ABSA;ABSA Bank Kenya Plc;18.5;18.6;18.5;18.55;461000
COOP;Co-operative Bank of Kenya Ltd;18.3;18.7;18.5;18.25;405700
DTK;Diamond Trust Bank Kenya Ltd;191.0;192.0;191.0;190.0;8900
EQTY;Equity Group Holdings Ltd;34.75;35.5;35.0;35.25;677200
HFCK;HF Group Ltd;29.25;31.0;29.65;29.4;84200
IMH;I & M Holdings Plc;116.0;117.0;116.0;115.0;152300
KCB;KCB Group Plc;48.5;49.5;48.75;48.75;1345100
NBK;National Bank of Kenya Ltd;23.5;25.0;24.0;23.5;170000
NCBA;NCBA Group Plc;59.5;61.0;60.0;59.75;154800
SBIC;Stanbic Holdings Plc;82.5;83.5;83.0;84.0;61100
SCBK;Standard Chartered Bank Kenya Ltd;309.0;314.0;310.0;309.25;4900
EVRD;Eveready East Africa Ltd;2.65;2.75;2.65;2.75;13600
XPRS;Express Ltd;3.95;3.95;3.95;4.0;8800
KQ;Kenya Airways Plc;12.1;12.95;12.5;12.45;182500
LKL;Longhorn Publishers Plc;14.0;14.0;14.0;14.05;900
NMG;Nation Media Group Plc;311.0;312.0;311.0;310.0;7700
SMER;Sameer Africa Plc;5.55;5.6;5.55;5.55;17700
SGL;Standard Group Ltd;29.0;29.0;29.0;27.75;1000
TPSE;TPS Eastern Africa (Serena) Ltd;44.0;46.0;45.25;44.0;4600
UCHM;Uchumi Supermarket Ltd;20.25;21.0;20.25;20.75;1768800
SCAN;WPP ScanGroup Plc;57.0;58.0;57.0;57.0;10600
ARM;ARM Cement Ltd;85.0;87.0;85.0;86.0;20000
BAMB;Bamburi Cement Ltd;210.0;210.0;210.0;209.0;28200
CRWN;Crown Berger Ltd;71.0;76.0;71.5;70.5;600
CABL;East African Cables Ltd;16.95;17.0;16.95;17.4;50800
PORT;East African Portland Cement Ltd;76.0;76.0;76.0;76.0;-
KENO;KenolKobil Ltd;9.05;9.15;9.05;9.05;582800
KEGN;Kenya Electricity Generating Company Plc;16.6;17.0;16.75;16.6;324200
KPLC;Kenya Power and Lighting Ltd;14.85;15.1;14.95;15.0;60700
KPLC-P4;KPLC-P4;7.5;7.5;7.5;7.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;24.0;25.0;24.0;25.0;40400
UMME;Umeme Ltd;13.0;13.0;13.0;13.0;-
BRIT;Britam Holdings Ltd;13.0;13.3;13.2;12.85;5541700
CIC;CIC Insurance Group Ltd;5.0;5.8;5.35;5.5;1810300
JUB;Jubilee Holdings Ltd;296.0;300.0;297.0;303.0;5000
KNRE;Kenya Re-Insurance Corporation Ltd;16.5;16.9;16.6;16.7;159200
LBTY;Liberty Kenya Holdings Ltd;14.2;14.95;14.5;14.9;99200
SLAM;Sanlam Kenya Plc;81.0;90.0;87.0;85.0;62400
CTUM;Centum Investment Company Ltd;30.0;31.5;31.1;31.15;201500
HAFR;Home Afrika Ltd;6.5;6.9;6.55;6.6;248000
OCH;Olympia Capital Holdings Ltd;4.1;4.1;4.1;4.15;4000
TCL;Trans-Century Ltd;28.5;30.0;29.5;28.5;90000
BAT;BAT Kenya Plc;576.0;576.0;576.0;576.0;900
BOC;BOC Kenya Plc;126.0;126.0;126.0;126.0;6600
CARB;Carbacid Investments Plc;43.5;43.5;43.5;39.75;6300
EABL;East African Breweries Ltd;307.0;319.0;314.0;311.0;222300
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;3.3;3.45;3.3;3.4;976100
UNGA;Unga Group Ltd;18.55;18.95;18.65;18.85;1900
SCOM;Safaricom Plc;10.6;10.9;10.75;10.6;33610800
^FNK15;FTSE NSE Kenya 15 Index;179.62;179.62;179.62;178.79;-
^FNK25;FTSE NSE Kenya 25 Index;181.05;181.05;181.05;180.3;-
^N20I;NSE 20-Share Index;5054.21;5054.21;5054.21;5053.91;-
^NASI;NSE All-Share Index;138.83;138.83;138.83;138.14;-
;;;;;;
