Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200504;4.5;4.99;4.79;4.55;9300
20200505;4.4;5.0;4.62;4.79;917900
20200506;4.75;4.95;4.8;4.62;201700
20200507;4.7;4.98;4.82;4.8;492100
20200508;4.85;5.0;4.9;4.82;115800
20200511;4.85;5.0;4.92;4.9;98600
20200512;4.9;4.95;4.93;4.92;347100
20200513;4.9;5.0;4.93;4.93;403900
20200514;4.91;4.98;4.95;4.93;66600
20200515;4.87;4.97;4.89;4.95;159800
20200518;4.85;4.92;4.9;4.89;35800
20200519;4.7;4.9;4.89;4.9;832700
20200520;4.7;4.9;4.82;4.89;110900
20200521;4.65;4.85;4.72;4.82;107400
20200522;4.65;4.8;4.78;4.72;13700
20200525;4.65;4.8;4.78;4.72;13700
20200526;4.65;4.9;4.84;4.78;92000
20200527;4.82;4.9;4.89;4.84;75200
20200528;4.84;4.92;4.88;4.89;69900
20200529;4.8;4.9;4.83;4.88;124500
