Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200504;179.25;190.0;187.5;187.5;5300
20200505;185.0;187.0;185.0;187.5;30100
20200506;183.0;190.0;186.25;185.0;1500
20200507;183.0;185.0;183.5;186.25;17400
20200508;183.25;188.0;184.25;183.5;1600
20200511;180.0;185.0;181.75;184.25;2000
20200512;180.0;182.0;181.0;181.75;900
20200513;177.0;182.0;178.5;181.0;26000
20200514;176.0;178.0;176.75;178.5;2600
20200515;175.0;177.75;176.0;176.75;159500
20200518;170.0;178.0;174.5;176.0;24100
20200519;172.0;174.5;172.25;174.5;14300
20200520;173.0;173.0;173.0;172.25;1100
20200521;173.0;174.0;173.75;173.0;4900
20200522;173.0;173.75;173.25;173.75;400
20200525;173.0;173.75;173.25;173.75;400
20200526;165.0;175.0;170.75;173.25;6100
20200527;170.0;170.0;170.0;170.75;1300
20200528;167.5;169.75;168.5;170.0;1000
20200529;165.0;168.5;166.0;168.5;14200
