Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200504;143.42;143.42;143.42;139.69;-
20200505;145.69;145.69;145.69;143.42;-
20200506;148.22;148.22;148.22;145.69;-
20200507;142.8;142.8;142.8;148.22;-
20200508;140.87;140.87;140.87;142.8;-
20200511;140.65;140.65;140.65;140.87;-
20200512;139.42;139.42;139.42;140.65;-
20200513;137.37;137.37;137.37;139.42;-
20200514;134.19;134.19;134.19;137.37;-
20200515;135.33;135.33;135.33;134.19;-
20200518;139.28;139.28;139.28;135.33;-
20200519;140.68;140.68;140.68;139.28;-
20200520;139.94;139.94;139.94;140.68;-
20200521;138.66;138.66;138.66;139.94;-
20200522;140.39;140.39;140.39;138.66;-
20200525;140.39;140.39;140.39;138.66;-
20200526;138.94;138.94;138.94;140.39;-
20200527;137.81;137.81;137.81;138.94;-
20200528;136.51;136.51;136.51;137.81;-
20200529;137.13;137.13;137.13;136.51;-
