Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.5;22.5;22.5;23.0;100
KUKZ;Kakuzi;359.0;359.0;359.0;359.0;-
KAPC;Kapchorua Tea Kenya Plc;74.0;74.0;74.0;72.0;800
LIMT;Limuru Tea Plc;500.0;500.0;500.0;500.0;-
SASN;Sasini Tea and Coffee Ltd;25.25;27.75;27.0;27.75;3000
WTK;Williamson Tea Kenya Plc;155.0;156.0;155.0;157.0;600
CGEN;Car and General (K) Ltd;21.0;21.0;21.0;21.0;100
ABSA;ABSA Bank Kenya Plc;9.75;9.85;9.75;9.75;916600
COOP;Co-operative Bank of Kenya Ltd;16.3;16.5;16.3;16.35;371900
DTK;Diamond Trust Bank Kenya Ltd;195.0;196.0;195.0;195.0;1200
EQTY;Equity Group Holdings Ltd;41.0;42.0;41.75;40.75;2021000
HFCK;HF Group Ltd;10.15;10.5;10.35;10.35;8700
IMH;I & M Holdings Plc;115.0;115.0;115.0;115.0;-
KCB;KCB Group Plc;43.0;43.75;43.25;43.0;1291000
NBK;National Bank of Kenya Ltd;9.0;9.4;9.05;9.05;8000
NCBA;NCBA Group Plc;35.25;36.0;35.45;35.55;415900
SBIC;Stanbic Holdings Plc;81.0;81.0;81.0;80.5;100
SCBK;Standard Chartered Bank Kenya Ltd;205.0;206.0;205.75;205.5;9400
DCON;Deacons (East Africa) Plc;3.1;3.2;3.15;3.2;20000
EVRD;Eveready East Africa Ltd;2.25;2.45;2.3;2.35;2600
XPRS;Express Ltd;3.75;3.75;3.75;3.75;-
KQ;Kenya Airways Plc;16.45;17.15;17.0;16.2;88000
LKL;Longhorn Publishers Plc;5.5;5.9;5.75;5.8;33500
NBV;Nairobi Business Ventures Ltd;3.15;3.45;3.25;3.15;2000
NMG;Nation Media Group Plc;114.0;115.0;114.0;115.0;4100
SMER;Sameer Africa Plc;2.65;2.65;2.65;2.6;4200
SGL;Standard Group Ltd;30.0;30.0;30.0;31.75;7800
TPSE;TPS Eastern Africa (Serena) Ltd;33.0;33.0;33.0;33.0;5400
UCHM;Uchumi Supermarket Ltd;3.85;3.95;3.9;3.85;129800
SCAN;WPP ScanGroup Plc;18.5;20.0;18.55;18.85;205500
ARM;ARM Cement Ltd;13.25;13.55;13.3;13.25;9300
BAMB;Bamburi Cement Ltd;178.0;178.0;178.0;178.0;-
CRWN;Crown Berger Ltd;78.0;80.0;78.0;78.0;2700
CABL;East African Cables Ltd;5.6;5.75;5.65;5.65;2400
PORT;East African Portland Cement Ltd;26.25;26.25;26.25;29.0;600
KENO;KenolKobil Ltd;14.5;14.75;14.55;14.65;17500
KEGN;Kenya Electricity Generating Company Plc;8.35;8.5;8.4;8.35;154000
KPLC;Kenya Power and Lighting Ltd;9.05;9.5;9.25;9.0;56300
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;25.0;25.5;25.25;24.5;11300
UMME;Umeme Ltd;12.25;12.25;12.25;12.25;100
BRIT;Britam Holdings Ltd;12.8;13.15;12.95;13.0;86900
CIC;CIC Insurance Group Ltd;5.5;6.0;5.55;5.6;181900
JUB;Jubilee Holdings Ltd;480.0;480.0;480.0;499.0;100
KNRE;Kenya Re-Insurance Corporation Ltd;19.6;19.8;19.75;19.75;3505900
LBTY;Liberty Kenya Holdings Ltd;13.2;13.5;13.35;13.55;200
SLAM;Sanlam Kenya Plc;27.75;27.75;27.75;29.5;1000
CTUM;Centum Investment Company Ltd;44.0;44.5;44.3;44.25;76700
HAFR;Home Afrika Ltd;1.4;1.5;1.4;1.45;172500
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;3.2;3.2;3.2;3.45;2300
TCL;Trans-Century Ltd;6.1;6.7;6.1;6.1;43500
NSE;Nairobi Securities Exchange Plc;20.25;20.5;20.3;20.4;12200
BAT;BAT Kenya Plc;753.0;753.0;753.0;753.0;-
BOC;BOC Kenya Plc;107.0;107.0;107.0;107.0;5600
CARB;Carbacid Investments Plc;12.25;12.25;12.25;11.85;1000
EABL;East African Breweries Ltd;239.0;240.0;239.0;239.0;136600
FTGH;Flame Tree Group Holdings Ltd;4.7;4.7;4.7;4.75;600
ORCH;Kenya Orchards Ltd;97.0;97.0;97.0;97.0;-
MSC;Mumias Sugar Company Ltd;1.05;1.15;1.05;1.05;425600
UNGA;Unga Group Ltd;28.25;30.0;29.25;29.75;11000
SCOM;Safaricom Plc;27.75;28.25;27.75;27.75;11139600
FAHR;Stanlib Fahari Income-REIT;10.25;10.8;10.6;10.8;5500
GLD;Barclays NewGold ETF;1265.0;1265.0;1265.0;1265.0;-
^FNK15;FTSE NSE Kenya 15 Index;212.05;214.49;213.25;212.05;-
^N20I;NSE 20-Share Index;3719.77;3719.77;3719.77;3721.07;-
^N25I;NSE 25-Share Index;4354.79;4354.79;4354.79;4340.44;-
^NASI;NSE All-Share Index;174.2;174.2;174.2;173.76;-
;;;;;;
