Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;22.0;22.0;22.0;20.0;100
KUKZ;Kakuzi;269.0;269.0;269.0;269.0;-
KAPC;Kapchorua Tea Kenya Plc;77.5;77.5;77.5;77.5;-
LIMT;Limuru Tea Plc;720.0;720.0;720.0;720.0;-
SASN;Sasini Tea and Coffee Ltd;16.3;17.9;17.65;18.1;11000
WTK;Williamson Tea Kenya Plc;174.0;174.0;174.0;174.0;-
CGEN;Car and General (K) Ltd;29.0;29.0;29.0;29.0;-
ABSA;ABSA Bank Kenya Plc;8.05;8.8;8.65;8.75;1248900
COOP;Co-operative Bank of Kenya Ltd;11.6;12.1;11.85;11.85;3514400
DTK;Diamond Trust Bank Kenya Ltd;138.0;154.0;139.0;140.0;269900
EQTY;Equity Group Holdings Ltd;25.5;26.25;25.75;25.5;985400
HFCK;HF Group Ltd;15.75;16.3;16.0;16.0;33600
IMH;I & M Holdings Plc;88.0;88.0;88.0;89.5;88200
KCB;KCB Group Plc;25.75;26.75;26.0;26.5;4847300
NBK;National Bank of Kenya Ltd;6.3;6.9;6.8;6.95;6200
NCBA;NCBA Group Plc;24.0;25.75;24.85;25.75;22700
SBIC;Stanbic Holdings Plc;77.0;77.0;77.0;77.0;444400
SCBK;Standard Chartered Bank Kenya Ltd;180.0;186.0;181.5;183.0;4200
DCON;Deacons (East Africa) Plc;10.75;10.75;10.75;11.05;100
EVRD;Eveready East Africa Ltd;1.85;1.85;1.85;1.85;600
XPRS;Express Ltd;3.0;3.0;3.0;3.0;-
KQ;Kenya Airways Plc;3.3;4.0;3.45;3.65;936900
LKL;Longhorn Publishers Plc;5.0;5.3;5.15;5.35;24500
NBV;Nairobi Business Ventures Ltd;7.5;7.5;7.5;7.5;-
NMG;Nation Media Group Plc;110.0;114.0;113.0;114.0;6700
SMER;Sameer Africa Plc;2.4;2.4;2.4;2.55;44400
SGL;Standard Group Ltd;20.0;20.0;20.0;18.5;100
TPSE;TPS Eastern Africa (Serena) Ltd;18.0;18.0;18.0;17.95;512000
UCHM;Uchumi Supermarket Ltd;3.2;3.35;3.2;3.55;115300
SCAN;WPP ScanGroup Plc;18.0;19.0;18.05;18.2;14300
ARM;ARM Cement Ltd;24.5;26.0;25.5;25.75;37000
BAMB;Bamburi Cement Ltd;155.0;160.0;156.0;155.0;17800
CRWN;Crown Berger Ltd;41.0;41.5;41.25;41.5;200
CABL;East African Cables Ltd;7.0;7.4;7.25;7.4;6800
PORT;East African Portland Cement Ltd;20.25;20.25;20.25;20.25;-
KENO;KenolKobil Ltd;11.5;11.8;11.5;11.5;866100
KEGN;Kenya Electricity Generating Company Plc;6.4;6.75;6.7;6.75;350900
KPLC;Kenya Power and Lighting Ltd;8.0;8.6;8.15;8.6;119600
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;17.0;17.5;17.45;17.0;10800
UMME;Umeme Ltd;15.5;15.5;15.5;15.6;10000
BRIT;Britam Holdings Ltd;10.5;10.9;10.55;10.8;86300
CIC;CIC Insurance Group Ltd;3.95;4.1;3.95;3.95;547700
JUB;Jubilee Holdings Ltd;470.0;470.0;470.0;469.0;5200
KNRE;Kenya Re-Insurance Corporation Ltd;19.5;19.75;19.5;19.5;83800
LBTY;Liberty Kenya Holdings Ltd;13.0;14.0;13.15;14.0;20600
SLAM;Sanlam Kenya Plc;35.0;35.0;35.0;35.0;-
CTUM;Centum Investment Company Ltd;42.0;43.75;43.45;43.35;334900
HAFR;Home Afrika Ltd;1.15;1.2;1.15;1.15;337100
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.5;2.5;2.5;2.35;6500
TCL;Trans-Century Ltd;11.55;12.2;11.85;12.15;28300
NSE;Nairobi Securities Exchange Plc;16.5;16.75;16.6;16.65;23200
BAT;BAT Kenya Plc;815.0;820.0;819.0;819.0;12700
BOC;BOC Kenya Plc;90.0;90.0;90.0;83.5;100
CARB;Carbacid Investments Plc;13.65;15.0;13.85;14.45;11900
EABL;East African Breweries Ltd;260.0;270.0;266.0;263.0;85300
FTGH;Flame Tree Group Holdings Ltd;5.0;5.35;5.1;4.9;32900
ORCH;Kenya Orchards Ltd;95.0;95.0;95.0;95.0;-
MSC;Mumias Sugar Company Ltd;1.1;1.2;1.1;1.15;112500
UNGA;Unga Group Ltd;33.0;34.0;33.5;35.0;2700
SCOM;Safaricom Plc;19.05;19.3;19.15;19.0;5385600
FAHR;Stanlib Fahari Income-REIT;13.35;15.0;13.8;14.8;62400
^FNK15;FTSE NSE Kenya 15 Index;157.64;159.04;157.78;157.86;-
^FNK25;FTSE NSE Kenya 25 Index;162.67;164.11;162.9;162.74;-
^N20I;NSE 20-Share Index;3218.88;3218.88;3218.88;3218.88;-
^N25I;NSE 25-Share Index;3487.88;3487.88;3487.88;3487.42;-
^NASI;NSE All-Share Index;132.24;132.24;132.24;132.24;-
;;;;;;
