Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;30.0;30.0;30.0;30.0;400
KUKZ;Kakuzi;326.0;326.0;326.0;297.0;100
KAPC;Kapchorua Tea Kenya Plc;182.0;182.0;182.0;182.0;-
LIMT;Limuru Tea Plc;1085.0;1085.0;1085.0;1085.0;-
SASN;Sasini Tea and Coffee Ltd;16.0;16.95;16.7;15.55;17200
WTK;Williamson Tea Kenya Plc;330.0;345.0;335.0;345.0;3000
CGEN;Car and General (K) Ltd;39.0;39.0;39.0;42.0;100
ABSA;ABSA Bank Kenya Plc;12.85;13.75;12.95;12.85;2458900
COOP;Co-operative Bank of Kenya Ltd;18.25;19.5;18.4;18.25;209000
DTK;Diamond Trust Bank Kenya Ltd;201.0;202.0;201.0;201.0;200
EQTY;Equity Group Holdings Ltd;46.5;48.5;47.75;47.5;2345900
HFCK;HF Group Ltd;21.75;22.0;21.9;22.0;39100
IMH;I & M Holdings Plc;116.0;116.0;116.0;116.0;-
KCB;KCB Group Plc;46.5;47.0;46.5;46.25;2673100
NBK;National Bank of Kenya Ltd;17.3;17.9;17.55;18.1;2800
NCBA;NCBA Group Plc;43.5;44.75;44.05;44.65;91500
SBIC;Stanbic Holdings Plc;89.0;90.0;89.5;90.0;104500
SCBK;Standard Chartered Bank Kenya Ltd;240.0;245.0;240.25;244.75;3000
EVRD;Eveready East Africa Ltd;3.0;3.0;3.0;3.0;6500
XPRS;Express Ltd;4.2;4.7;4.3;4.35;900
KQ;Kenya Airways Plc;5.4;5.6;5.5;5.55;284300
LKL;Longhorn Publishers Plc;7.0;7.4;7.1;7.35;6200
NMG;Nation Media Group Plc;156.0;159.0;156.0;159.0;4400
SMER;Sameer Africa Plc;4.25;4.3;4.25;4.3;18800
SGL;Standard Group Ltd;34.0;34.0;34.0;34.0;200
TPSE;TPS Eastern Africa (Serena) Ltd;30.0;31.75;30.25;31.5;2000
UCHM;Uchumi Supermarket Ltd;9.8;10.1;9.95;9.5;99500
SCAN;WPP ScanGroup Plc;31.0;32.25;31.5;32.25;402700
ARM;ARM Cement Ltd;47.5;53.0;48.0;48.25;100300
BAMB;Bamburi Cement Ltd;171.0;174.0;171.0;171.0;1200
CRWN;Crown Berger Ltd;55.0;58.0;55.5;58.0;260700
CABL;East African Cables Ltd;11.9;12.5;11.95;11.95;3800
PORT;East African Portland Cement Ltd;50.0;50.0;50.0;53.0;100
KENO;KenolKobil Ltd;8.5;8.8;8.5;8.7;114000
KEGN;Kenya Electricity Generating Company Plc;8.2;8.75;8.3;8.15;965300
KPLC;Kenya Power and Lighting Ltd;15.3;15.55;15.45;15.25;802700
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;19.1;20.25;19.8;19.95;5200
UMME;Umeme Ltd;16.0;16.0;16.0;16.0;-
BRIT;Britam Holdings Ltd;17.3;18.0;17.7;17.4;162700
CIC;CIC Insurance Group Ltd;7.1;7.25;7.1;7.1;175900
JUB;Jubilee Holdings Ltd;500.0;510.0;509.0;514.0;8100
KNRE;Kenya Re-Insurance Corporation Ltd;18.05;18.9;18.4;17.95;44300
LBTY;Liberty Kenya Holdings Ltd;21.5;21.75;21.5;22.0;2900
SLAM;Sanlam Kenya Plc;60.0;62.0;60.0;65.5;6400
CTUM;Centum Investment Company Ltd;51.0;52.0;51.75;51.75;210600
HAFR;Home Afrika Ltd;1.8;1.9;1.85;1.85;196000
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.2;4.55;4.25;4.2;2100
TCL;Trans-Century Ltd;14.0;14.0;14.0;14.6;1100
NSE;Nairobi Securities Exchange Plc;20.0;22.0;21.05;20.2;708400
BAT;BAT Kenya Plc;795.0;800.0;795.0;795.0;83300
BOC;BOC Kenya Plc;120.0;120.0;120.0;120.0;-
CARB;Carbacid Investments Plc;16.0;16.25;16.1;16.25;1200
EABL;East African Breweries Ltd;299.0;305.0;300.0;298.0;165700
FTGH;Flame Tree Group Holdings Ltd;7.45;7.45;7.45;7.0;500
ORCH;Kenya Orchards Ltd;100.0;100.0;100.0;100.0;-
MSC;Mumias Sugar Company Ltd;1.9;2.0;1.9;1.9;499600
UNGA;Unga Group Ltd;41.0;41.0;41.0;41.0;500
SCOM;Safaricom Plc;14.8;15.2;14.95;15.15;6043600
^FNK15;FTSE NSE Kenya 15 Index;195.81;199.87;197.25;196.94;-
^FNK25;FTSE NSE Kenya 25 Index;195.61;199.29;196.86;196.64;-
^N20I;NSE 20-Share Index;4257.27;4257.27;4257.27;4250.6;-
^NASI;NSE All-Share Index;148.68;148.68;148.68;149.14;-
;;;;;;
