Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;28.0;30.0;29.75;30.0;2400
KUKZ;Kakuzi;343.0;343.0;343.0;343.0;-
KAPC;Kapchorua Tea Kenya Plc;199.0;199.0;199.0;199.0;300
LIMT;Limuru Tea Plc;1085.0;1085.0;1085.0;1085.0;-
SASN;Sasini Tea and Coffee Ltd;15.1;16.5;15.95;16.0;52400
WTK;Williamson Tea Kenya Plc;367.0;367.0;367.0;367.0;-
CGEN;Car and General (K) Ltd;40.0;40.0;40.0;40.0;-
ABSA;ABSA Bank Kenya Plc;12.95;13.25;13.05;13.0;107900
COOP;Co-operative Bank of Kenya Ltd;18.35;18.75;18.5;18.55;196000
DTK;Diamond Trust Bank Kenya Ltd;199.0;199.0;199.0;199.0;-
EQTY;Equity Group Holdings Ltd;44.5;46.5;45.25;44.25;522700
HFCK;HF Group Ltd;21.25;21.75;21.55;21.75;79500
IMH;I & M Holdings Plc;110.0;110.0;110.0;110.5;2300
KCB;KCB Group Plc;47.0;47.75;47.0;47.0;327200
NBK;National Bank of Kenya Ltd;17.0;17.75;17.4;17.75;15600
NCBA;NCBA Group Plc;42.5;43.5;42.95;43.65;140200
SBIC;Stanbic Holdings Plc;90.0;93.0;90.0;91.5;11800
SCBK;Standard Chartered Bank Kenya Ltd;221.0;230.0;227.75;232.75;5900
EVRD;Eveready East Africa Ltd;3.05;3.05;3.05;3.0;1200
XPRS;Express Ltd;4.5;4.7;4.6;4.7;3400
KQ;Kenya Airways Plc;5.6;5.75;5.7;5.6;1572300
LKL;Longhorn Publishers Plc;7.0;7.4;7.0;7.0;37600
NMG;Nation Media Group Plc;143.0;150.0;145.0;154.0;18600
SMER;Sameer Africa Plc;4.05;4.3;4.15;4.1;17700
SGL;Standard Group Ltd;34.0;34.0;34.0;34.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;29.5;30.0;29.5;30.0;2400
UCHM;Uchumi Supermarket Ltd;9.9;10.6;10.4;10.05;18800
SCAN;WPP ScanGroup Plc;31.0;31.5;31.25;32.75;700
ARM;ARM Cement Ltd;45.0;46.25;45.5;46.75;88800
BAMB;Bamburi Cement Ltd;171.0;180.0;179.0;180.0;1413200
CRWN;Crown Berger Ltd;56.0;63.0;60.5;57.5;11700
CABL;East African Cables Ltd;11.4;12.0;11.6;12.0;5000
PORT;East African Portland Cement Ltd;55.0;55.0;55.0;55.0;-
KENO;KenolKobil Ltd;8.7;8.9;8.7;8.7;171100
KEGN;Kenya Electricity Generating Company Plc;8.2;8.65;8.35;8.4;132900
KPLC;Kenya Power and Lighting Ltd;15.9;16.2;16.0;15.9;58000
KPLC-P4;KPLC-P4;5.5;5.5;5.5;5.5;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;19.05;20.0;19.55;19.8;2700
UMME;Umeme Ltd;17.25;17.25;17.25;17.5;3600
BRIT;Britam Holdings Ltd;16.9;17.45;17.1;17.35;600600
CIC;CIC Insurance Group Ltd;6.9;7.1;7.0;7.05;204100
JUB;Jubilee Holdings Ltd;500.0;500.0;500.0;500.0;-
KNRE;Kenya Re-Insurance Corporation Ltd;18.1;18.8;18.7;18.7;105200
LBTY;Liberty Kenya Holdings Ltd;21.0;21.0;21.0;21.0;3700
SLAM;Sanlam Kenya Plc;66.0;66.0;66.0;65.0;1000
CTUM;Centum Investment Company Ltd;52.0;53.0;52.5;52.75;76700
HAFR;Home Afrika Ltd;1.75;1.9;1.75;1.8;347100
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;4.55;4.95;4.75;4.85;3000
TCL;Trans-Century Ltd;12.8;12.8;12.8;12.8;-
NSE;Nairobi Securities Exchange Plc;20.5;21.0;20.5;20.65;17700
BAT;BAT Kenya Plc;750.0;750.0;750.0;746.0;6100
BOC;BOC Kenya Plc;123.0;123.0;123.0;124.0;300
CARB;Carbacid Investments Plc;15.5;16.45;15.55;16.25;55100
EABL;East African Breweries Ltd;290.0;294.0;290.0;291.0;26800
FTGH;Flame Tree Group Holdings Ltd;7.55;7.65;7.6;7.65;8000
ORCH;Kenya Orchards Ltd;100.0;100.0;100.0;100.0;-
MSC;Mumias Sugar Company Ltd;1.85;2.0;1.9;1.9;532000
UNGA;Unga Group Ltd;40.0;42.5;41.5;42.0;9600
SCOM;Safaricom Plc;14.6;15.2;15.0;14.9;9092600
^FNK15;FTSE NSE Kenya 15 Index;193.25;195.99;194.49;193.67;-
^FNK25;FTSE NSE Kenya 25 Index;192.98;195.72;194.22;193.37;-
^N20I;NSE 20-Share Index;4212.11;4212.11;4212.11;4242.26;-
^NASI;NSE All-Share Index;147.29;147.29;147.29;147.27;-
;;;;;;
