20130701,16.4,16.4,16.4,2500
20130702,16.4,16.4,16.4,-
20130703,16.4,16.4,16.4,900
20130704,16.0,16.4,16.35,5900
20130705,16.4,16.4,16.4,700
20130708,16.4,16.4,16.4,-
20130709,16.75,16.85,16.8,6600
20130710,16.4,16.75,16.6,1800
20130711,16.5,16.5,16.5,2000
20130712,16.5,16.5,16.5,3000
20130715,15.0,16.5,15.85,8800
20130716,14.35,16.5,15.65,15100
20130717,15.1,16.45,15.85,5600
20130718,15.7,15.7,15.7,300
20130719,15.7,15.7,15.7,-
20130722,14.3,15.65,14.65,23900
20130723,14.85,14.85,14.85,200
20130724,14.85,15.5,15.25,1700
20130725,15.0,15.25,15.0,10700
20130726,15.25,15.25,15.25,2200
20130729,14.9,15.2,15.0,9900
20130730,15.0,15.05,15.0,2100
20130731,15.0,16.5,15.85,52100
