20130701,15.0,15.7,15.25,203700
20130702,15.4,15.5,15.45,133800
20130703,15.3,15.95,15.5,5.18M
20130704,15.5,16.0,15.65,5.19M
20130705,15.5,16.0,15.55,902000
20130708,15.55,16.0,15.65,394700
20130709,15.55,15.85,15.6,197700
20130710,15.6,16.0,15.75,261300
20130711,15.6,16.0,15.9,1.76M
20130712,15.85,16.0,15.95,4.01M
20130715,16.0,16.1,16.0,786200
20130716,16.0,16.15,16.05,583000
20130717,16.0,16.2,16.0,476100
20130718,16.05,16.25,16.1,562100
20130719,16.1,16.6,16.15,340100
20130722,16.2,16.8,16.35,420600
20130723,16.05,16.8,16.2,432100
20130724,16.0,16.25,16.1,345000
20130725,15.8,16.2,15.9,426600
20130726,15.8,16.25,15.95,298500
20130729,15.05,16.0,15.7,523900
20130730,15.75,16.0,15.9,1.07M
20130731,15.9,16.15,16.0,364000
