20130701,14.3,14.5,14.45,84800
20130702,14.2,14.5,14.4,538700
20130703,13.85,14.45,14.1,86200
20130704,14.4,14.5,14.4,282000
20130705,14.4,14.5,14.45,566700
20130708,14.4,14.95,14.4,2.38M
20130709,14.3,14.5,14.45,134900
20130710,14.35,14.5,14.4,456000
20130711,13.85,14.3,14.05,752200
20130712,14.0,14.4,14.15,992600
20130715,14.2,14.5,14.45,879000
20130716,14.4,14.6,14.45,600200
20130717,14.4,14.5,14.45,876800
20130718,14.4,14.5,14.45,3.48M
20130719,14.35,14.55,14.4,500500
20130722,14.3,14.45,14.4,173300
20130723,14.2,14.45,14.3,287400
20130724,14.2,14.4,14.2,1.31M
20130725,14.1,14.35,14.2,123200
20130726,14.15,14.2,14.15,202800
20130729,14.0,14.2,14.05,294500
20130730,14.0,14.3,14.15,114700
20130731,14.0,14.2,14.05,469900
