20110801,22.5,23.25,22.75,586300
20110802,22.75,23.25,23.0,5.34M
20110803,23.0,23.25,23.0,293000
20110804,23.0,23.25,23.0,224400
20110805,22.0,23.25,22.5,1.33M
20110808,20.25,22.5,21.75,721800
20110809,19.85,22.0,20.25,1.84M
20110810,20.25,20.75,20.25,1.09M
20110811,20.5,21.5,20.75,1.97M
20110812,20.5,21.0,20.75,210900
20110815,20.75,21.0,20.75,118400
20110816,20.75,21.75,21.0,2.17M
20110817,20.75,21.75,21.0,511300
20110818,20.5,21.0,20.5,3.15M
20110819,20.25,20.75,20.25,1.33M
20110822,20.25,21.0,20.25,766400
20110823,20.0,20.5,20.0,2.06M
20110824,20.0,20.5,20.0,1.88M
20110825,19.5,20.25,19.95,2.14M
20110826,19.5,20.0,19.8,56900
20110829,19.9,20.0,19.95,1.02M
20110830,19.6,20.0,19.9,549400
20110831,19.6,20.0,19.9,549400
