Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20100701;200.0;200.0;200.0;200.0;1600
20100702;200.0;200.0;200.0;200.0;6800
20100705;198.0;198.0;198.0;200.0;1300
20100706;200.0;200.0;200.0;198.0;6200
20100707;200.0;200.0;200.0;200.0;1600
20100708;200.0;205.0;202.0;200.0;1200
20100709;200.0;200.0;200.0;202.0;50000
20100712;202.0;202.0;202.0;200.0;4900
20100713;200.0;200.0;200.0;202.0;1000
20100714;200.0;200.0;200.0;200.0;130200
20100715;200.0;200.0;200.0;200.0;2300
20100716;201.0;202.0;201.0;200.0;400
20100719;197.0;198.0;197.0;201.0;1200
20100720;200.0;200.0;200.0;197.0;100
20100721;198.0;200.0;198.0;200.0;41200
20100722;198.0;200.0;198.0;198.0;1800
20100723;200.0;202.0;200.0;198.0;5600
20100726;198.0;202.0;198.0;200.0;600
20100727;197.0;200.0;199.0;198.0;51000
20100728;200.0;200.0;200.0;199.0;9000
20100729;200.0;200.0;200.0;200.0;-
20100730;198.0;201.0;200.0;200.0;4500
