Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130801;165.0;165.0;165.0;165.0;-
20130802;165.0;167.0;165.0;165.0;3000
20130805;166.0;170.0;168.0;165.0;5500
20130806;169.0;169.0;169.0;168.0;51000
20130807;165.0;169.0;168.0;169.0;3200
20130808;169.0;169.0;169.0;168.0;5600
20130809;169.0;169.0;169.0;168.0;5600
20130812;166.0;170.0;168.0;169.0;3600
20130813;168.0;170.0;168.0;168.0;17000
20130814;170.0;180.0;173.0;168.0;8900
20130815;172.0;173.0;172.0;173.0;3800
20130816;172.0;175.0;174.0;172.0;6500
20130819;174.0;176.0;175.0;174.0;3900
20130820;176.0;176.0;176.0;175.0;11900
20130821;175.0;180.0;179.0;176.0;10300
20130822;175.0;178.0;175.0;179.0;10900
20130823;179.0;179.0;179.0;175.0;900
20130826;176.0;179.0;177.0;179.0;7000
20130827;175.0;177.0;176.0;177.0;6800
20130828;175.0;177.0;175.0;176.0;210600
20130829;175.0;175.0;175.0;175.0;1000
20130830;174.0;174.0;174.0;175.0;700
