Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20130801;55.0;55.0;55.0;55.0;-
20130802;56.0;56.0;56.0;55.0;4000
20130805;55.0;56.0;55.0;56.0;1500
20130806;56.0;56.0;56.0;55.0;7000
20130807;56.0;56.0;56.0;56.0;8400
20130808;55.0;56.0;55.0;56.0;5300
20130809;55.0;56.0;55.0;56.0;5300
20130812;55.0;56.0;55.5;55.0;20000
20130813;57.0;65.0;57.5;55.5;142300
20130814;59.0;60.0;59.5;57.5;25100
20130815;59.0;60.5;60.0;59.5;7500
20130816;60.0;62.0;60.0;60.0;10100
20130819;61.5;62.0;61.5;60.0;2600
20130820;61.5;62.0;61.5;61.5;10000
20130821;61.0;62.0;61.5;61.5;55600
20130822;60.5;61.5;60.5;61.5;15200
20130823;60.5;61.0;60.5;60.5;15700
20130826;61.0;61.5;61.0;60.5;18200
20130827;61.0;61.5;61.0;61.0;13300
20130828;61.0;61.5;61.0;61.0;16000
20130829;60.5;61.5;60.5;61.0;14100
20130830;60.0;61.5;60.0;60.5;24800
