20170403,6.4,6.5,6.4,28600
20170404,6.45,6.5,6.45,80300
20170405,6.45,6.5,6.45,153600
20170406,6.45,6.6,6.45,283300
20170407,6.5,7.0,6.6,39200
20170410,6.5,7.0,6.55,1.66M
20170411,6.4,7.0,6.5,1.60M
20170412,6.3,6.95,6.7,19200
20170413,6.5,6.95,6.55,135800
20170418,6.45,6.95,6.5,124100
20170419,6.5,6.9,6.55,75500
20170420,6.45,6.95,6.55,27600
20170421,6.45,6.7,6.5,135000
20170424,6.4,6.8,6.6,20500
20170425,6.3,6.8,6.45,65100
20170426,6.35,6.5,6.4,66800
20170427,6.25,6.5,6.3,304300
20170428,6.4,6.5,6.45,26000
