20170403,63.0,64.0,63.5,200
20170404,60.0,60.0,60.0,1400
20170405,60.0,62.0,60.0,5100
20170406,60.0,60.5,60.0,75500
20170407,60.0,63.0,60.0,21100
20170410,60.0,62.0,61.0,3600
20170411,62.0,62.0,62.0,2300
20170412,58.0,62.0,58.0,1.08M
20170413,58.0,59.0,58.0,1.03M
20170418,58.0,61.5,58.0,1.85M
20170419,58.0,62.0,58.0,2.98M
20170420,58.0,62.0,58.0,123000
20170421,58.0,60.0,58.0,116700
20170424,58.0,62.0,58.0,723500
20170425,58.0,61.0,59.0,2100
20170426,58.0,62.0,61.0,6000
20170427,60.5,63.0,62.5,10200
20170428,61.0,63.0,62.5,13800
