20141103,16.8,17.0,16.9,174700
20141104,15.5,16.7,16.45,1.01M
20141105,16.1,16.5,16.3,471800
20141106,16.3,16.5,16.3,307100
20141107,16.0,16.4,16.25,1.43M
20141110,15.6,16.35,15.75,206900
20141111,15.75,16.0,15.9,2.61M
20141112,15.8,16.5,16.0,832400
20141113,16.0,16.4,16.05,2.82M
20141114,16.05,16.4,16.15,126400
20141117,16.1,16.4,16.25,74500
20141118,16.2,16.5,16.45,731600
20141119,16.3,16.5,16.4,232300
20141120,16.3,16.4,16.3,318100
20141121,16.15,16.4,16.2,633800
20141124,15.8,16.2,16.05,235600
20141125,15.5,16.0,15.85,240200
20141126,15.5,15.85,15.75,124800
20141127,15.1,15.8,15.5,1.18M
20141128,15.3,15.75,15.45,58700
