20141103,22.75,24.5,23.5,20400
20141104,22.75,24.75,23.0,11700
20141105,22.5,22.75,22.5,82300
20141106,22.0,22.5,22.0,7300
20141107,22.5,22.75,22.5,13700
20141110,22.25,23.0,22.25,9800
20141111,20.25,22.25,21.0,124100
20141112,20.0,21.0,20.75,1.00M
20141113,20.5,22.0,20.75,75900
20141114,19.6,21.0,20.0,93400
20141117,20.0,20.75,20.0,18200
20141118,20.25,21.5,20.75,196500
20141119,21.0,21.75,21.0,1.21M
20141120,21.0,23.0,21.0,1.58M
20141121,21.25,22.75,22.5,131400
20141124,21.5,22.75,21.5,1.05M
20141125,21.75,22.25,22.0,72200
20141126,21.75,22.5,22.0,88600
20141127,22.0,22.0,22.0,12500
20141128,22.0,22.75,22.25,129700
