Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.1;13.1;13.1;13.1;-
KUKZ;Kakuzi Plc;415.0;415.0;415.0;392.5;100
KAPC;Kapchorua Tea Kenya Plc;96.0;96.0;96.0;96.0;100
LIMT;Limuru Tea Plc;320.0;320.0;320.0;320.0;-
SASN;Sasini Plc;20.1;22.2;21.7;20.2;6800
WTK;Williamson Tea Kenya Plc;136.0;136.0;136.0;136.0;-
CGEN;Car and General (K) Ltd;66.0;69.0;66.25;65.75;2100
ABSA;ABSA Bank Kenya Plc;11.9;12.5;11.9;12.0;6232100
BKG;BK Group Plc;29.9;29.9;29.9;29.9;-
COOP;Co-operative Bank of Kenya Ltd;13.05;13.4;13.15;13.15;84700
DTK;Diamond Trust Bank Kenya Ltd;58.0;59.0;58.25;58.75;3900
EQTY;Equity Group Holdings Plc;51.0;52.75;52.0;52.5;1534400
HFCK;HF Group Ltd;3.6;3.64;3.61;3.61;5900
IMH;I & M Holdings Plc;20.5;21.5;20.6;21.35;142700
KCB;KCB Group Plc;45.55;46.0;45.95;46.0;757800
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.0;25.5;25.2;25.05;711100
SBIC;Stanbic Holdings Plc;95.0;95.0;95.0;93.25;1000
SCBK;Standard Chartered Bank Kenya Ltd;135.0;137.0;136.25;135.5;2200
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.87;1.0;0.89;0.96;25300
XPRS;Express Kenya Plc;3.95;3.95;3.95;3.95;-
HBE;Homeboyz Entertainment Plc;4.66;4.66;4.66;4.66;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;3.65;4.0;3.86;4.0;5400
NBV;Nairobi Business Ventures Ltd;4.96;5.16;5.0;5.16;21800
NMG;Nation Media Group Plc;19.0;19.1;19.05;18.7;11200
SMER;Sameer Africa Plc;2.43;2.75;2.69;2.7;87800
SGL;Standard Group Plc;15.0;15.0;15.0;15.0;1200
TPSE;TPS Eastern Africa (Serena) Ltd;12.3;13.0;12.75;12.8;1500
UCHM;Uchumi Supermarket Plc;0.21;0.22;0.22;0.2;11800
SCAN;WPP ScanGroup Plc;4.4;4.42;4.4;4.41;81700
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;38.0;38.45;38.15;38.45;39900
CRWN;Crown Paints Kenya Plc;36.0;36.0;36.0;36.0;2100
CABL;East African Cables Ltd;1.15;1.2;1.17;1.15;10800
PORT;East African Portland Cement Ltd;7.0;7.0;7.0;7.1;100
KEGN;Kenya Electricity Generating Company Plc;3.8;3.98;3.9;3.95;2254600
KPLC-P4;KPLC-P4;4.11;4.11;4.11;4.11;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.55;1.59;1.56;1.58;189700
TOTL;Total Kenya Ltd;23.5;23.6;23.5;23.6;5400
UMME;Umeme Ltd;6.1;6.5;6.5;6.12;83700
BRIT;Britam Holdings Plc;7.1;7.2;7.1;7.04;22600
CIC;CIC Insurance Group Ltd;2.16;2.3;2.18;2.19;23600
JUB;Jubilee Holdings Ltd;290.0;291.25;290.5;291.25;500
KNRE;Kenya Re-Insurance Corporation Ltd;2.25;2.3;2.26;2.28;61500
LBTY;Liberty Kenya Holdings Ltd;7.0;7.0;7.0;6.66;100
SLAM;Sanlam Kenya Plc;15.0;15.0;15.0;15.0;100
CTUM;Centum Investment Company Plc;14.0;14.4;14.15;14.25;19600
HAFR;Home Afrika Ltd;0.36;0.39;0.37;0.39;39500
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.0;2.08;2.01;2.09;2300
TCL;Trans-Century Plc;1.11;1.15;1.11;1.11;4000
NSE;Nairobi Securities Exchange Plc;8.3;8.4;8.4;8.38;41200
BOC;BOC Kenya Plc;82.0;89.0;85.5;82.0;200
BAT;British American Tobacco Kenya Plc;500.0;510.0;503.0;509.0;2900
CARB;Carbacid Investments Plc;11.0;12.0;11.2;11.0;14600
EABL;East African Breweries Ltd;162.0;164.75;162.0;162.0;1061000
FTGH;Flame Tree Group Holdings Ltd;1.3;1.3;1.3;1.24;800
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
MSC;Mumias Sugar Company Ltd;0.27;0.27;0.27;0.27;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;-
SCOM;Safaricom Plc;37.0;38.05;37.85;37.95;6843800
FAHR;Stanlib Fahari Income-REIT;6.26;6.3;6.28;6.1;7300
GLD;ABSA NewGold ETF;1880.0;1880.0;1880.0;1880.0;-
;;;;;;
