Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.5;13.5;13.5;13.1;100
KUKZ;Kakuzi Plc;415.0;415.0;415.0;415.0;-
KAPC;Kapchorua Tea Kenya Plc;96.0;96.0;96.0;96.0;-
LIMT;Limuru Tea Plc;320.0;320.0;320.0;320.0;100
SASN;Sasini Plc;20.0;22.1;21.4;21.7;600
WTK;Williamson Tea Kenya Plc;130.5;136.0;134.25;136.0;300
CGEN;Car and General (K) Ltd;64.0;72.0;64.25;66.25;10800
ABSA;ABSA Bank Kenya Plc;12.05;12.5;12.2;11.9;104200
BKG;BK Group Plc;29.9;29.9;29.9;29.9;-
COOP;Co-operative Bank of Kenya Ltd;13.0;13.4;13.15;13.15;152200
DTK;Diamond Trust Bank Kenya Ltd;57.5;60.0;57.75;58.25;23300
EQTY;Equity Group Holdings Plc;51.5;53.0;52.0;52.0;810200
HFCK;HF Group Ltd;3.5;3.64;3.58;3.61;11200
IMH;I & M Holdings Plc;21.5;21.5;21.5;20.6;3600
KCB;KCB Group Plc;45.55;46.0;46.0;45.95;1075400
NBK;National Bank of Kenya Ltd;4.12;4.12;4.12;4.12;-
NCBA;NCBA Group Plc;25.0;25.5;25.4;25.2;32300
SBIC;Stanbic Holdings Plc;95.0;95.0;95.0;95.0;500
SCBK;Standard Chartered Bank Kenya Ltd;135.25;136.25;136.0;136.25;8500
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.97;0.97;0.97;0.89;5500
XPRS;Express Kenya Plc;3.95;3.95;3.95;3.95;-
HBE;Homeboyz Entertainment Plc;4.66;4.66;4.66;4.66;-
KQ;Kenya Airways Plc;3.83;3.83;3.83;3.83;-
LKL;Longhorn Publishers Plc;4.0;4.0;4.0;3.86;100
NBV;Nairobi Business Ventures Ltd;4.98;5.1;4.99;5.0;26900
NMG;Nation Media Group Plc;19.1;20.25;19.85;19.05;27500
SMER;Sameer Africa Plc;2.69;2.7;2.7;2.69;700
SGL;Standard Group Plc;15.0;15.0;15.0;15.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;12.5;13.0;12.55;12.75;1800
UCHM;Uchumi Supermarket Plc;0.2;0.22;0.21;0.22;9200
SCAN;WPP ScanGroup Plc;4.37;4.4;4.38;4.4;5500
ARM;ARM Cement Plc;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;38.05;38.45;38.2;38.15;4000
CRWN;Crown Paints Kenya Plc;34.0;36.0;35.95;36.0;6100
CABL;East African Cables Ltd;1.17;1.2;1.17;1.17;7700
PORT;East African Portland Cement Ltd;6.7;6.8;6.78;7.0;700
KEGN;Kenya Electricity Generating Company Plc;3.87;3.95;3.91;3.9;338200
KPLC-P4;KPLC-P4;4.11;4.11;4.11;4.11;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
KPLC;Kenya Power and Lighting Company Plc;1.55;1.58;1.57;1.56;37000
TOTL;Total Kenya Ltd;23.4;23.6;23.4;23.5;8400
UMME;Umeme Ltd;6.12;6.12;6.12;6.5;100
BRIT;Britam Holdings Plc;7.0;7.12;7.02;7.1;19300
CIC;CIC Insurance Group Ltd;2.16;2.3;2.22;2.18;12200
JUB;Jubilee Holdings Ltd;277.0;281.0;279.25;290.5;56600
KNRE;Kenya Re-Insurance Corporation Ltd;2.25;2.3;2.28;2.26;17000
LBTY;Liberty Kenya Holdings Ltd;7.0;7.0;7.0;7.0;500
SLAM;Sanlam Kenya Plc;15.0;15.0;15.0;15.0;-
CTUM;Centum Investment Company Plc;14.05;14.35;14.3;14.15;294700
HAFR;Home Afrika Ltd;0.38;0.39;0.39;0.37;10900
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.1;2.1;2.1;2.01;200
TCL;Trans-Century Plc;1.15;1.21;1.16;1.11;1100
NSE;Nairobi Securities Exchange Plc;8.0;8.2;8.0;8.4;34700
BOC;BOC Kenya Plc;89.0;94.0;90.75;85.5;1900
BAT;British American Tobacco Kenya Plc;490.0;500.0;491.25;503.0;1700
CARB;Carbacid Investments Plc;11.2;11.5;11.2;11.2;9600
EABL;East African Breweries Ltd;160.0;163.75;161.75;162.0;7900
FTGH;Flame Tree Group Holdings Ltd;1.24;1.3;1.24;1.3;20200
ORCH;Kenya Orchards Ltd;10.4;10.4;10.4;10.4;-
MSC;Mumias Sugar Company Ltd;0.27;0.27;0.27;0.27;-
UNGA;Unga Group Ltd;30.0;30.0;30.0;30.0;100
SCOM;Safaricom Plc;35.65;37.8;36.6;37.85;2530300
FAHR;Stanlib Fahari Income-REIT;6.26;6.3;6.28;6.28;1200
GLD;ABSA NewGold ETF;1880.0;1880.0;1880.0;1880.0;-
;;;;;;
