Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20080102;128.0;139.0;132.0;139.0;2600
20080107;134.0;137.0;134.0;132.0;8800
20080108;137.0;145.0;139.0;134.0;61100
20080109;138.0;140.0;139.0;139.0;17300
20080110;140.0;146.0;141.0;139.0;29900
20080111;141.0;145.0;142.0;141.0;8300
20080114;138.0;141.0;138.0;142.0;7400
20080115;137.0;142.0;138.0;138.0;68200
20080116;138.0;138.0;138.0;138.0;10600
20080117;137.0;140.0;138.0;138.0;25900
20080118;138.0;138.0;138.0;138.0;6000
20080121;138.0;138.0;138.0;138.0;6000
20080122;138.0;145.0;144.0;138.0;26200
20080123;136.0;138.0;136.0;144.0;2800
20080124;136.0;144.0;140.0;136.0;21100
20080125;136.0;140.0;139.0;140.0;35500
20080128;135.0;140.0;137.0;139.0;56700
20080129;130.0;138.0;133.0;137.0;7100
20080130;138.0;138.0;138.0;133.0;600
20080131;135.0;135.0;135.0;138.0;1800
