20160503,16.9,17.1,16.95,2.31M
20160504,16.8,17.0,16.9,8.72M
20160505,16.8,17.0,16.9,11.78M
20160506,16.75,17.1,16.9,1.40M
20160509,16.6,16.95,16.9,7.53M
20160510,16.9,17.0,16.95,2.34M
20160511,17.0,17.2,17.1,4.50M
20160512,17.1,17.45,17.25,1.18M
20160513,17.25,17.45,17.3,746600
20160516,17.3,17.4,17.35,3.34M
20160517,17.0,17.35,17.15,4.51M
20160518,17.05,17.3,17.15,1.54M
20160519,17.25,17.4,17.3,6.97M
20160520,17.15,17.4,17.35,5.03M
20160523,17.1,17.3,17.2,2.24M
20160524,17.1,17.45,17.3,6.28M
20160525,17.15,17.45,17.25,6.92M
20160526,17.0,17.3,17.2,3.48M
20160527,17.05,17.25,17.1,3.92M
20160530,17.05,17.2,17.05,2.57M
20160531,16.9,17.1,17.0,5.75M
