Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.95;13.95;13.95;13.95;-
KUKZ;Kakuzi;340.0;340.0;340.0;340.0;-
KAPC;Kapchorua Tea Kenya Plc;90.0;90.0;90.0;91.0;1600
LIMT;Limuru Tea Plc;470.0;470.0;470.0;450.0;24000
SASN;Sasini Tea and Coffee Ltd;18.5;19.0;18.6;19.0;10700
WTK;Williamson Tea Kenya Plc;159.5;164.0;161.75;159.5;1800
CGEN;Car and General (K) Ltd;23.0;23.0;23.0;23.0;-
ABSA;ABSA Bank Kenya Plc;10.25;10.5;10.3;10.35;1125200
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;11.95;12.1;12.0;12.0;184600
DTK;Diamond Trust Bank Kenya Ltd;116.0;116.0;116.0;116.25;124700
EQTY;Equity Group Holdings Ltd;39.0;41.0;40.0;39.95;1938100
HFCK;HF Group Ltd;4.1;4.4;4.1;4.27;2459400
IMH;I & M Holdings Plc;53.0;54.0;53.25;53.0;3900
KCB;KCB Group Plc;39.2;39.5;39.2;39.0;5623200
NBK;National Bank of Kenya Ltd;3.82;4.14;3.95;4.02;3000
NCBA;NCBA Group Plc;30.0;30.95;30.15;30.5;51300
SBIC;Stanbic Holdings Plc;96.0;96.25;96.0;96.0;2100
SCBK;Standard Chartered Bank Kenya Ltd;198.0;198.0;198.0;197.0;100
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;0.95;1.03;1.01;1.0;8400
XPRS;Express Ltd;6.2;6.4;6.38;5.82;3400
KQ;Kenya Airways Plc;4.72;4.9;4.83;4.78;19000
LKL;Longhorn Publishers Plc;8.0;8.2;8.16;8.0;600
NBV;Nairobi Business Ventures Ltd;0.9;0.9;0.9;0.9;-
NMG;Nation Media Group Plc;47.75;48.5;48.0;48.6;15600
SMER;Sameer Africa Plc;3.85;3.85;3.85;3.5;900
SGL;Standard Group Ltd;27.1;27.1;27.1;27.1;100
TPSE;TPS Eastern Africa (Serena) Ltd;19.15;19.15;19.15;19.5;500
UCHM;Uchumi Supermarket Ltd;0.35;0.4;0.35;0.38;43200
SCAN;WPP ScanGroup Plc;11.55;11.95;11.8;11.85;4100
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;114.0;114.0;114.0;114.0;1000
CRWN;Crown Berger Ltd;84.5;84.5;84.5;84.5;500
CABL;East African Cables Ltd;2.45;2.46;2.46;2.46;1300
PORT;East African Portland Cement Ltd;13.05;14.3;14.05;13.05;600
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;6.12;6.5;6.24;6.08;25000
KPLC;Kenya Power and Lighting Ltd;3.97;4.0;3.98;3.99;175000
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;28.9;28.9;28.9;28.9;500
UMME;Umeme Ltd;8.0;8.0;8.0;8.0;100
BRIT;Britam Holdings Ltd;7.6;8.0;7.7;7.52;19300
CIC;CIC Insurance Group Ltd;3.41;3.52;3.44;3.46;66700
JUB;Jubilee Holdings Ltd;369.0;370.0;369.25;376.5;10700
KNRE;Kenya Re-Insurance Corporation Ltd;3.8;3.94;3.92;3.91;23500
LBTY;Liberty Kenya Holdings Ltd;10.0;11.0;10.45;10.5;4600
SLAM;Sanlam Kenya Plc;20.0;20.0;20.0;19.3;500
CTUM;Centum Investment Company Ltd;32.35;33.05;32.35;32.6;4500
HAFR;Home Afrika Ltd;0.65;0.65;0.65;0.65;1400
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.64;2.64;2.64;2.64;100
TCL;Trans-Century Ltd;4.0;4.0;4.0;3.66;500
NSE;Nairobi Securities Exchange Plc;11.75;12.5;11.95;12.05;18800
BAT;BAT Kenya Plc;510.0;515.0;510.0;520.0;115000
BOC;BOC Kenya Plc;71.0;71.0;71.0;71.0;-
CARB;Carbacid Investments Plc;9.0;9.16;9.12;9.2;1300
EABL;East African Breweries Ltd;198.0;200.0;198.0;199.75;244600
FTGH;Flame Tree Group Holdings Ltd;2.67;2.67;2.67;2.67;-
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.34;0.38;0.35;0.35;410700
UNGA;Unga Group Ltd;37.0;37.0;37.0;37.0;100
SCOM;Safaricom Plc;27.5;28.0;27.75;27.95;9863600
FAHR;Stanlib Fahari Income-REIT;9.0;9.0;9.0;9.0;100
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;184.95;187.81;185.49;185.96;-
^FNK25;FTSE NSE Kenya 25 Index;193.39;196.17;194.13;194.74;-
^N20I;NSE 20-Share Index;2676.71;2676.71;2676.71;2678.73;-
^N25I;NSE 25-Share Index;3598.09;3598.09;3598.09;3608.14;-
^NASI;NSE All-Share Index;149.25;149.25;149.25;149.8;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1790.81;1790.81;1790.81;1796.54;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1496.25;1496.25;1496.25;1501.77;-
;;;;;;
