Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;13.0;13.0;13.0;13.0;2000
KUKZ;Kakuzi;340.0;340.0;340.0;340.0;-
KAPC;Kapchorua Tea Kenya Plc;87.5;88.0;87.75;87.5;300
LIMT;Limuru Tea Plc;450.0;450.0;450.0;450.0;-
SASN;Sasini Tea and Coffee Ltd;18.5;19.0;18.85;19.0;900
WTK;Williamson Tea Kenya Plc;154.0;155.0;154.5;155.0;1300
CGEN;Car and General (K) Ltd;25.0;25.0;25.0;25.0;2200
ABSA;ABSA Bank Kenya Plc;10.25;10.5;10.25;10.3;217400
BKG;BK Group Plc;28.0;28.0;28.0;28.0;-
COOP;Co-operative Bank of Kenya Ltd;12.2;12.45;12.25;12.25;2076400
DTK;Diamond Trust Bank Kenya Ltd;116.0;116.0;116.0;116.0;-
EQTY;Equity Group Holdings Ltd;39.55;40.25;40.0;40.0;622700
HFCK;HF Group Ltd;4.0;4.3;4.01;4.01;15300
IMH;I & M Holdings Plc;55.0;56.0;55.75;59.5;3100
KCB;KCB Group Plc;39.8;40.95;40.0;40.0;161900
NBK;National Bank of Kenya Ltd;3.9;4.01;4.0;4.14;5500
NCBA;NCBA Group Plc;30.45;30.5;30.5;30.45;14100
SBIC;Stanbic Holdings Plc;98.0;100.0;100.0;100.0;1027900
SCBK;Standard Chartered Bank Kenya Ltd;194.0;195.75;194.5;194.5;3000
DCON;Deacons (East Africa) Plc;0.45;0.45;0.45;0.45;-
EVRD;Eveready East Africa Ltd;1.05;1.1;1.06;1.05;400
XPRS;Express Ltd;6.2;6.2;6.2;6.2;100
KQ;Kenya Airways Plc;4.2;4.47;4.28;4.26;12400
LKL;Longhorn Publishers Plc;8.2;8.4;8.2;8.0;15200
NBV;Nairobi Business Ventures Ltd;0.85;0.9;0.86;0.89;1100
NMG;Nation Media Group Plc;48.5;49.5;48.95;49.0;5900
SMER;Sameer Africa Plc;3.1;3.1;3.1;3.35;100
SGL;Standard Group Ltd;27.4;27.45;27.4;27.4;600
TPSE;TPS Eastern Africa (Serena) Ltd;19.55;19.6;19.55;19.6;1600
UCHM;Uchumi Supermarket Ltd;0.5;0.5;0.5;0.54;7700
SCAN;WPP ScanGroup Plc;11.0;12.0;11.4;11.25;1500
ARM;ARM Cement Ltd;5.55;5.55;5.55;5.55;-
BAMB;Bamburi Cement Ltd;115.0;115.0;115.0;114.0;500
CRWN;Crown Berger Ltd;80.0;80.0;80.0;80.0;1300
CABL;East African Cables Ltd;2.45;2.5;2.45;2.5;22100
PORT;East African Portland Cement Ltd;13.05;13.05;13.05;13.05;-
KENO;KenolKobil Ltd;22.0;22.0;22.0;22.0;-
KEGN;Kenya Electricity Generating Company Plc;5.96;6.1;6.02;5.98;245600
KPLC;Kenya Power and Lighting Ltd;3.92;4.05;4.0;3.99;114500
KPLC-P4;KPLC-P4;5.0;5.0;5.0;5.0;-
KPLC-P7;KPLC-P7;6.0;6.0;6.0;6.0;-
TOTL;Total Kenya Ltd;28.0;29.0;28.55;29.0;2700
UMME;Umeme Ltd;8.32;8.32;8.32;8.32;-
BRIT;Britam Holdings Ltd;7.84;8.16;7.9;8.16;2795100
CIC;CIC Insurance Group Ltd;3.5;3.65;3.51;3.48;60600
JUB;Jubilee Holdings Ltd;380.0;385.0;384.0;391.0;1600
KNRE;Kenya Re-Insurance Corporation Ltd;3.9;3.95;3.93;3.94;41200
LBTY;Liberty Kenya Holdings Ltd;10.2;11.2;10.7;10.2;200
SLAM;Sanlam Kenya Plc;19.3;20.0;19.3;19.5;12800
CTUM;Centum Investment Company Ltd;32.0;32.5;32.1;32.4;10900
HAFR;Home Afrika Ltd;0.54;0.6;0.55;0.57;141600
KURV;Kurwitu Ventures Ltd;1500.0;1500.0;1500.0;1500.0;-
OCH;Olympia Capital Holdings Ltd;2.53;2.55;2.54;2.64;2400
TCL;Trans-Century Ltd;4.0;4.0;4.0;4.0;400
NSE;Nairobi Securities Exchange Plc;12.0;12.4;12.05;12.3;9900
BAT;BAT Kenya Plc;505.0;505.0;505.0;505.0;1700
BOC;BOC Kenya Plc;71.5;71.5;71.5;65.0;600
CARB;Carbacid Investments Plc;8.96;9.14;8.96;8.96;35200
EABL;East African Breweries Ltd;195.0;197.25;197.0;195.25;70700
FTGH;Flame Tree Group Holdings Ltd;2.5;2.65;2.61;2.47;400
ORCH;Kenya Orchards Ltd;12.6;12.6;12.6;12.6;-
MSC;Mumias Sugar Company Ltd;0.35;0.39;0.36;0.38;411400
UNGA;Unga Group Ltd;36.35;36.35;36.35;33.05;200
SCOM;Safaricom Plc;27.2;28.0;27.55;27.85;2563400
FAHR;Stanlib Fahari Income-REIT;8.52;8.8;8.7;8.8;4100
GLD;Barclays NewGold ETF;1235.0;1235.0;1235.0;1235.0;-
^FNK15;FTSE NSE Kenya 15 Index;185.39;186.79;185.8;186.04;-
^FNK25;FTSE NSE Kenya 25 Index;193.02;195.29;193.96;194.68;-
^N20I;NSE 20-Share Index;2660.48;2660.48;2660.48;2665.15;-
^N25I;NSE 25-Share Index;3599.81;3599.81;3599.81;3618.86;-
^NASI;NSE All-Share Index;148.88;148.88;148.88;149.8;-
^ZKEQTK;Zamara Kenya Equity Index (KES);1795.15;1795.15;1795.15;1796.3;-
^ZKEQTU;Zamara Kenya Equity Index (USD);1505.72;1505.72;1505.72;1508.16;-
;;;;;;
