20130402,33.5,36.5,35.5,898000
20130403,35.0,36.5,35.5,2.44M
20130404,34.0,35.5,34.75,1.07M
20130405,34.0,35.5,34.75,527700
20130408,34.75,36.0,35.5,349400
20130409,34.75,36.0,35.5,349400
20130410,35.5,36.0,35.75,1.06M
20130411,34.75,36.0,35.5,1.52M
20130412,34.0,35.25,35.0,1.18M
20130415,34.0,35.0,34.5,332100
20130416,33.5,35.0,34.0,656100
20130417,33.0,34.0,33.5,3.53M
20130418,32.75,34.0,33.25,1.57M
20130419,32.75,33.25,33.0,494400
20130422,32.75,33.25,32.75,331100
20130423,32.0,33.0,32.5,91100
20130424,32.5,33.0,32.75,2.74M
20130425,32.25,33.0,32.5,2.35M
20130426,32.0,32.75,32.0,331900
20130429,31.5,32.5,31.75,806200
20130430,30.0,32.0,31.25,2.16M
