Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;48.0;48.0;48.0;48.0;-
KUKZ;Kakuzi;80.0;82.5;81.5;82.0;4500
KAPC;Kapchorua Tea Kenya Plc;145.0;150.0;149.0;140.0;600
LIMT;Limuru Tea Plc;290.0;290.0;290.0;290.0;100
SASN;Sasini Tea and Coffee Ltd;14.0;15.0;14.2;14.25;82000
WTK;Williamson Tea Kenya Plc;199.0;200.0;199.0;199.0;6500
CGEN;Car and General (K) Ltd;48.5;48.5;48.5;48.5;-
ABSA;ABSA Bank Kenya Plc;68.0;70.0;68.5;68.5;876300
COOP;Co-operative Bank of Kenya Ltd;15.5;16.8;16.15;15.3;1413500
DTK;Diamond Trust Bank Kenya Ltd;95.0;98.0;96.5;95.5;133100
EQTY;Equity Group Holdings Ltd;24.0;25.0;24.0;23.75;4491600
HFCK;HF Group Ltd;24.5;25.5;24.9;24.5;223000
KCB;KCB Group Plc;18.8;19.1;18.95;18.95;630700
NBK;National Bank of Kenya Ltd;42.0;44.5;43.5;40.5;102400
NCBA;NCBA Group Plc;42.0;44.25;43.4;40.4;41400
SBIC;Stanbic Holdings Plc;85.0;90.0;85.5;85.5;21300
SCBK;Standard Chartered Bank Kenya Ltd;263.0;288.0;281.0;262.25;14800
EVRD;Eveready East Africa Ltd;4.15;4.5;4.35;4.1;177200
XPRS;Express Ltd;9.5;9.8;9.7;9.55;16900
KQ;Kenya Airways Plc;50.5;55.0;52.0;50.5;779700
NMG;Nation Media Group Plc;142.0;146.0;143.0;142.0;10200
SMER;Sameer Africa Plc;8.75;9.4;9.05;9.3;79900
SGL;Standard Group Ltd;38.5;40.0;39.0;38.0;8500
TPSE;TPS Eastern Africa (Serena) Ltd;55.5;59.0;58.5;56.5;17500
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;38.0;41.0;39.5;37.75;67100
ARM;ARM Cement Ltd;155.0;160.0;159.0;152.0;200700
BAMB;Bamburi Cement Ltd;200.0;205.0;203.0;200.0;9600
CRWN;Crown Berger Ltd;35.5;35.75;35.5;35.25;21000
CABL;East African Cables Ltd;18.75;19.5;18.95;19.0;121700
PORT;East African Portland Cement Ltd;115.0;123.0;115.0;114.0;47400
KENO;KenolKobil Ltd;10.2;10.7;10.3;10.25;3269700
KEGN;Kenya Electricity Generating Company Plc;18.0;18.25;18.05;17.9;1122700
KPLC;Kenya Power and Lighting Ltd;203.0;215.0;205.0;200.0;169000
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.5;31.75;30.75;30.5;14300
JUB;Jubilee Holdings Ltd;175.0;180.0;179.0;174.0;13400
KNRE;Kenya Re-Insurance Corporation Ltd;12.6;12.95;12.8;12.7;675800
SLAM;Sanlam Kenya Plc;69.0;70.0;69.5;68.0;1000
CTUM;Centum Investment Company Ltd;22.5;24.25;23.55;22.3;481600
OCH;Olympia Capital Holdings Ltd;7.0;7.4;7.0;7.1;132300
BAT;BAT Kenya Plc;248.0;251.0;250.0;248.0;112100
BOC;BOC Kenya Plc;140.0;140.0;140.0;138.0;2000
CARB;Carbacid Investments Plc;159.0;159.0;159.0;160.0;1600
EABL;East African Breweries Ltd;182.0;188.0;184.0;182.0;314100
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;14.1;15.2;14.8;14.0;2496700
UNGA;Unga Group Ltd;12.75;13.0;12.8;12.65;43500
SCOM;Safaricom Plc;5.9;6.15;6.0;5.95;33087100
^N20I;NSE 20-Share Index;4591.04;4591.04;4591.04;4494.78;-
^NASI;NSE All-Share Index;100.87;100.87;100.87;99.12;-
;;;;;;
