Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;48.0;48.0;48.0;50.0;1000
KUKZ;Kakuzi;82.0;82.5;82.0;82.0;9700
KAPC;Kapchorua Tea Kenya Plc;140.0;140.0;140.0;140.0;-
LIMT;Limuru Tea Plc;290.0;290.0;290.0;290.0;-
SASN;Sasini Tea and Coffee Ltd;13.8;15.0;14.25;14.15;22500
WTK;Williamson Tea Kenya Plc;199.0;200.0;199.0;199.0;200
CGEN;Car and General (K) Ltd;48.5;48.5;48.5;48.5;-
ABSA;ABSA Bank Kenya Plc;67.0;70.0;68.5;66.0;349800
COOP;Co-operative Bank of Kenya Ltd;15.0;16.0;15.3;14.95;461300
DTK;Diamond Trust Bank Kenya Ltd;95.0;97.0;95.5;96.0;6300
EQTY;Equity Group Holdings Ltd;23.75;24.25;23.75;23.75;7017800
HFCK;HF Group Ltd;23.5;24.75;24.5;23.9;126800
KCB;KCB Group Plc;18.85;19.1;18.95;19.0;5576000
NBK;National Bank of Kenya Ltd;40.0;42.0;40.5;39.0;44000
NCBA;NCBA Group Plc;39.75;43.0;40.4;39.65;51400
SBIC;Stanbic Holdings Plc;85.0;86.0;85.5;84.5;6700
SCBK;Standard Chartered Bank Kenya Ltd;255.0;279.0;262.25;254.0;59700
EVRD;Eveready East Africa Ltd;3.9;4.2;4.1;3.85;58100
XPRS;Express Ltd;9.5;9.6;9.55;9.5;33400
KQ;Kenya Airways Plc;49.0;51.0;50.5;46.75;335600
NMG;Nation Media Group Plc;142.0;142.0;142.0;142.0;-
SMER;Sameer Africa Plc;8.6;9.4;9.3;8.65;152600
SGL;Standard Group Ltd;38.0;38.0;38.0;37.75;1300
TPSE;TPS Eastern Africa (Serena) Ltd;56.0;60.0;56.5;58.0;2200
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;36.5;38.25;37.75;36.25;21200
ARM;ARM Cement Ltd;150.0;155.0;152.0;155.0;2300
BAMB;Bamburi Cement Ltd;200.0;201.0;200.0;200.0;74400
CRWN;Crown Berger Ltd;32.75;38.0;35.25;35.75;13100
CABL;East African Cables Ltd;19.0;19.5;19.0;19.25;465000
PORT;East African Portland Cement Ltd;114.0;116.0;114.0;123.0;4500
KENO;KenolKobil Ltd;10.15;10.5;10.25;10.1;802200
KEGN;Kenya Electricity Generating Company Plc;17.5;18.3;17.9;17.45;1662200
KPLC;Kenya Power and Lighting Ltd;200.0;202.0;200.0;196.0;4800
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;30.5;31.0;30.5;30.5;16900
JUB;Jubilee Holdings Ltd;174.0;175.0;174.0;174.0;1500
KNRE;Kenya Re-Insurance Corporation Ltd;12.4;12.85;12.7;12.4;213900
SLAM;Sanlam Kenya Plc;68.0;68.0;68.0;68.0;-
CTUM;Centum Investment Company Ltd;21.25;22.5;22.3;22.1;304500
OCH;Olympia Capital Holdings Ltd;7.0;7.25;7.1;7.15;18100
BAT;BAT Kenya Plc;241.0;250.0;248.0;249.0;9400
BOC;BOC Kenya Plc;138.0;138.0;138.0;138.0;500
CARB;Carbacid Investments Plc;160.0;160.0;160.0;156.0;1400
EABL;East African Breweries Ltd;180.0;185.0;182.0;182.0;643500
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;13.65;14.15;14.0;13.65;2291000
UNGA;Unga Group Ltd;12.6;12.95;12.65;12.45;23100
SCOM;Safaricom Plc;5.9;6.0;5.95;5.85;10986900
^N20I;NSE 20-Share Index;4494.78;4494.78;4494.78;4438.58;-
^NASI;NSE All-Share Index;99.12;99.12;99.12;97.74;-
;;;;;;
