EGAD;Eaagads Ltd;50.0;50.0;50.0;-
KUKZ;Kakuzi;77.5;100.0;82.5;47800
KAPC;Kapchorua Tea Company Ltd;125.0;125.0;125.0;-
LIMT;Limuru Tea Company Ltd;300.0;300.0;300.0;-
REA;Rea Vipingo Plantations Ltd;18.0;18.9;18.0;2100
SASN;Sasini Tea and Coffee Ltd;13.8;14.2;13.9;5700
WTK;Williamson Tea Kenya Ltd;190.0;190.0;190.0;300
C&G;Car and General (K) Ltd;53.5;53.5;53.5;-
CMC;CMC Holdings Ltd;12.95;13.0;12.95;63500
FIRE;Sameer Africa Ltd;9.0;9.05;9.0;16600
BBK;Barclays Bank Ltd;64.5;66.0;65.0;440800
COOP;Co-operative Bank of Kenya Ltd;16.3;17.3;16.85;1.42M
DTK;Diamond Trust Bank Kenya Ltd;103.0;110.0;103.0;22900
EQTY;Equity Group Holdings Ltd;24.5;25.0;24.75;520600
HFCK;HF Group Limited;24.0;24.5;24.25;43400
KCB;Kenya Commercial Bank Ltd;18.95;19.45;19.1;1.26M
NBK;National Bank of Kenya Ltd;40.0;42.0;40.75;9000
NIC;NIC Bank Ltd;46.0;47.0;46.0;80700
CFC;Stanbic Holdings Ltd;88.0;90.0;88.5;4800
SCBK;Standard Chartered Bank Ltd;250.0;258.0;250.0;7800
XPRS;Express Ltd;9.8;10.0;9.8;1100
KQ;Kenya Airways Ltd;49.0;50.0;49.5;16100
NMG;Nation Media Group;156.0;160.0;156.0;6800
SGL;Standard Group Ltd;43.0;43.0;43.0;3800
TPSE;TPS Eastern Africa (Serena) Ltd;56.0;57.0;56.5;66800
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Ltd;50.0;54.0;52.5;112500
ARM;ARM Cement Ltd;161.0;164.0;161.0;16000
BAMB;Bamburi Cement Ltd;200.0;200.0;200.0;-
BERG;Crown Berger Ltd;39.75;39.75;39.75;-
CABL;East African Cables Ltd;19.1;19.25;19.15;14500
PORT;East African Portland Cement Ltd;120.0;120.0;120.0;600
KENO;KenolKobil Ltd;9.6;9.95;9.6;686400
KEGN;Kenya Electricity Generating Company Ltd;17.5;17.6;17.5;362200
KPLC;Kenya Power and Lighting Ltd;207.0;209.0;207.0;2300
TOTL;Total Kenya Ltd;30.0;30.0;30.0;2800
JUB;Jubilee Holdings Ltd;196.0;200.0;199.0;7900
KNRE;Kenya Re-Insurance Corporation Ltd;12.15;12.5;12.25;164000
PAFR;Sanlam Kenya Plc;76.0;82.0;77.0;600
ICDC;Centum Investment Company Ltd;22.5;23.25;22.75;306100
OCH;Olympia Capital Holdings Ltd;7.9;8.5;8.1;14300
BOC;BOC Kenya Ltd;150.0;159.0;154.0;200
BAT;British American Tobacco Kenya Ltd;260.0;260.0;260.0;6400
CARB;Carbacid Investments Ltd;156.0;160.0;159.0;24900
EABL;East African Breweries Ltd;180.0;181.0;180.0;67500
EVRD;Eveready East Africa Ltd;4.0;4.15;4.0;44000
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;13.1;13.85;13.65;2.23M
UNGA;Unga Group Ltd;12.6;13.85;13.4;63700
SCOM;Safaricom Ltd;4.7;5.0;4.85;1.88M
KPLC-P4;KPLC-P4;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;-
^N20I;NSE 20-Share Index;4509.56;4509.56;4509.56;-
^NASI;NSE All-Share Index;96.31;96.31;96.31;-
;;;;;
