Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20220201;4.95;5.36;5.1;4.95;95600
20220202;5.18;5.2;5.18;5.1;400
20220203;5.1;5.18;5.14;5.18;7600
20220204;4.93;5.14;4.95;5.14;40100
20220207;5.0;5.26;5.1;4.95;15600
20220208;4.95;5.18;5.08;5.1;134900
20220209;4.99;5.2;5.08;5.08;98300
20220210;4.91;5.14;4.95;5.08;86200
20220211;5.0;5.1;5.02;4.95;12400
20220214;4.96;5.06;4.99;5.02;63000
20220215;4.95;5.04;5.0;4.99;73800
20220216;5.0;5.2;5.16;5.0;98000
20220217;5.0;5.1;5.0;5.16;115000
20220218;4.95;5.1;5.06;5.0;15500
20220221;5.16;5.16;5.16;5.06;5000
20220222;4.96;5.16;5.0;5.16;21800
20220223;4.98;5.1;4.99;5.0;26900
20220224;4.97;5.14;4.99;4.99;122100
20220225;5.0;5.2;5.18;4.99;10500
20220228;4.95;5.12;4.99;5.18;40200
