Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20220201;4.66;4.66;4.66;4.66;-
20220202;4.66;4.66;4.66;4.66;-
20220203;4.66;4.66;4.66;4.66;-
20220204;4.66;4.66;4.66;4.66;-
20220207;4.66;4.66;4.66;4.66;-
20220208;4.66;4.66;4.66;4.66;-
20220209;4.66;4.66;4.66;4.66;-
20220210;4.66;4.66;4.66;4.66;-
20220211;4.66;4.66;4.66;4.66;-
20220214;4.66;4.66;4.66;4.66;-
20220215;4.66;4.66;4.66;4.66;-
20220216;4.66;4.66;4.66;4.66;-
20220217;4.66;4.66;4.66;4.66;-
20220218;4.66;4.66;4.66;4.66;-
20220221;4.66;4.66;4.66;4.66;-
20220222;4.66;4.66;4.66;4.66;-
20220223;4.66;4.66;4.66;4.66;-
20220224;4.66;4.66;4.66;4.66;-
20220225;4.66;4.66;4.66;4.66;-
20220228;4.66;4.66;4.66;4.66;-
