20080502,32.5,33.5,33.0,1.50M
20080505,31.0,33.5,32.25,790200
20080506,31.5,33.0,32.25,2.04M
20080507,32.25,33.0,32.5,1.05M
20080508,30.0,33.5,31.75,2.24M
20080509,29.75,32.0,30.5,2.54M
20080512,29.5,31.25,30.25,3.05M
20080513,30.0,33.25,30.25,1.32M
20080514,29.75,31.0,30.0,1.27M
20080515,29.5,30.25,29.75,1.67M
20080516,29.75,30.5,30.0,1.21M
20080519,29.75,31.0,30.25,1.21M
20080520,30.0,33.25,30.25,1.96M
20080521,30.0,31.0,30.25,1.53M
20080522,30.0,31.0,30.5,1.01M
20080523,30.5,31.5,31.0,992100
20080526,30.5,32.5,30.75,1.87M
20080527,30.75,31.5,31.0,1.08M
20080528,31.0,32.25,31.5,1.38M
20080529,31.0,32.25,31.75,1.51M
20080530,31.75,33.0,32.25,1.96M
