Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200701;26.55;27.0;26.55;26.55;442700
20200702;26.4;28.0;26.5;26.55;235000
20200703;26.5;26.55;26.5;26.5;58400
20200706;26.3;28.0;26.45;26.5;13300
20200707;26.3;26.5;26.45;26.45;8200
20200708;26.35;26.5;26.5;26.45;84100
20200709;26.3;26.5;26.5;26.5;294900
20200710;26.4;26.5;26.4;26.5;23000
20200713;26.4;26.55;26.45;26.4;17100
20200714;26.0;26.4;26.05;26.45;14700
20200715;25.7;26.4;25.95;26.05;66700
20200716;25.6;26.5;25.85;25.95;67700
20200717;25.0;25.85;25.2;25.85;68200
20200720;25.85;26.4;26.1;25.2;7800
20200721;25.0;26.3;25.7;26.1;9500
20200722;25.5;26.25;25.55;25.7;15900
20200723;25.0;26.0;25.15;25.55;139000
20200724;25.0;26.2;25.5;25.15;56000
20200727;25.5;26.95;25.6;25.5;2200
20200728;25.2;26.0;25.45;25.6;22200
20200729;25.0;25.4;25.0;25.45;113800
20200730;23.9;25.2;24.15;25.0;118800
20200731;23.9;25.2;24.15;25.0;118800
