Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20200701;24.65;25.5;25.0;25.55;45400
20200702;25.0;26.0;25.05;25.0;31600
20200703;24.8;26.0;25.1;25.05;11100
20200706;24.0;25.5;24.15;25.1;266800
20200707;24.0;25.0;24.9;24.15;36300
20200708;23.0;25.0;23.15;24.9;533400
20200709;23.0;24.9;23.05;23.15;82300
20200710;24.0;25.0;24.35;23.05;10800
20200713;23.5;24.5;24.15;24.35;15300
20200714;22.55;24.2;23.1;24.15;49100
20200715;22.55;25.0;23.9;23.1;8500
20200716;23.0;24.0;23.45;23.9;24700
20200717;22.8;24.0;23.05;23.45;14000
20200720;23.0;24.0;23.2;23.05;7200
20200721;23.5;24.0;23.6;23.2;9300
20200722;23.45;24.0;24.0;23.6;6300
20200723;23.5;24.0;23.9;24.0;11100
20200724;23.2;24.0;23.85;23.9;26700
20200727;23.3;23.9;23.5;23.85;9300
20200728;23.0;24.0;23.55;23.5;24200
20200729;22.6;24.0;23.4;23.55;11900
20200730;23.0;23.5;23.1;23.4;19600
20200731;23.0;23.5;23.1;23.4;19600
