Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170502;5.35;6.0;5.45;5.95;455800
20170503;5.6;6.0;5.7;5.45;3700
20170504;5.6;6.0;5.7;5.45;3700
20170505;5.6;5.75;5.7;5.7;1400
20170508;5.7;5.8;5.7;5.7;21000
20170509;5.25;5.75;5.35;5.7;32000
20170510;5.3;5.85;5.4;5.35;3900
20170511;5.85;5.85;5.85;5.4;300
20170512;5.75;5.85;5.75;5.85;1800
20170515;5.6;5.85;5.8;5.75;6000
20170516;5.6;5.7;5.6;5.8;18200
20170517;5.6;5.75;5.65;5.6;11700
20170518;5.7;5.8;5.75;5.65;101300
20170519;5.6;5.8;5.65;5.75;16900
20170522;5.6;5.8;5.75;5.65;6900
20170523;5.8;5.8;5.8;5.75;6400
20170524;5.75;5.8;5.75;5.8;1700
20170525;5.6;5.8;5.65;5.75;5300
20170526;5.75;5.8;5.75;5.65;2400
20170529;5.7;5.8;5.75;5.75;3300
20170530;5.7;5.8;5.7;5.75;11800
20170531;5.6;5.8;5.75;5.7;28700
