Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170502;1500.0;1500.0;1500.0;1500.0;-
20170503;1500.0;1500.0;1500.0;1500.0;-
20170504;1500.0;1500.0;1500.0;1500.0;-
20170505;1500.0;1500.0;1500.0;1500.0;-
20170508;1500.0;1500.0;1500.0;1500.0;-
20170509;1500.0;1500.0;1500.0;1500.0;-
20170510;1500.0;1500.0;1500.0;1500.0;-
20170511;1500.0;1500.0;1500.0;1500.0;-
20170512;1500.0;1500.0;1500.0;1500.0;-
20170515;1500.0;1500.0;1500.0;1500.0;-
20170516;1500.0;1500.0;1500.0;1500.0;-
20170517;1500.0;1500.0;1500.0;1500.0;-
20170518;1500.0;1500.0;1500.0;1500.0;-
20170519;1500.0;1500.0;1500.0;1500.0;-
20170522;1500.0;1500.0;1500.0;1500.0;-
20170523;1500.0;1500.0;1500.0;1500.0;-
20170524;1500.0;1500.0;1500.0;1500.0;-
20170525;1500.0;1500.0;1500.0;1500.0;-
20170526;1500.0;1500.0;1500.0;1500.0;-
20170529;1500.0;1500.0;1500.0;1500.0;-
20170530;1500.0;1500.0;1500.0;1500.0;-
20170531;1500.0;1500.0;1500.0;1500.0;-
