Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20170502;125.0;125.0;125.0;124.0;362200
20170503;125.0;125.0;125.0;125.0;725600
20170504;125.0;125.0;125.0;125.0;725600
20170505;120.0;128.0;124.0;125.0;8600
20170508;125.0;125.0;125.0;124.0;12800
20170509;125.0;125.0;125.0;125.0;-
20170510;125.0;126.0;125.0;125.0;218900
20170511;126.0;126.0;126.0;125.0;4200
20170512;126.0;126.0;126.0;126.0;68900
20170515;127.0;127.0;127.0;126.0;500
20170516;128.0;130.0;129.0;127.0;7400
20170517;135.0;135.0;135.0;129.0;200
20170518;130.0;135.0;134.0;135.0;69000
20170519;135.0;138.0;135.0;134.0;5200
20170522;136.0;138.0;136.0;135.0;3300
20170523;138.0;140.0;139.0;136.0;161000
20170524;138.0;141.0;138.0;139.0;25600
20170525;140.0;142.0;140.0;138.0;79300
20170526;140.0;141.0;140.0;140.0;16500
20170529;140.0;140.0;140.0;140.0;4500
20170530;139.0;141.0;139.0;140.0;8700
20170531;140.0;145.0;140.0;139.0;10400
