20160602,40.5,41.5,41.0,41.25,66800
20160603,40.0,42.0,41.25,41.0,1.08M
20160606,40.5,41.5,41.25,41.25,621100
20160607,40.5,44.0,41.0,41.25,41700
20160608,42.25,46.0,44.5,41.0,598000
20160609,45.0,47.0,46.75,44.5,1.17M
20160610,45.0,47.0,46.75,46.75,491900
20160613,45.5,47.5,47.0,46.75,108700
20160614,46.5,48.0,47.5,47.0,138500
20160615,46.25,51.0,49.75,47.5,1.59M
20160616,46.0,50.0,48.5,49.75,24400
20160617,46.5,49.0,47.75,48.5,155200
20160620,45.5,49.0,46.0,47.75,77800
20160621,45.5,46.5,46.0,46.0,40600
20160622,45.0,46.25,45.0,46.0,134700
20160623,44.5,46.0,44.75,45.0,140900
20160624,44.5,45.5,44.5,44.75,21400
20160627,41.75,45.0,42.75,44.5,173000
20160628,43.0,45.0,43.75,42.75,94700
20160629,43.0,44.0,43.0,43.75,46600
20160630,44.0,45.0,44.0,43.0,1.16M
