Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20160602;39.25;40.5;39.75;39.5;6231500
20160603;39.75;40.0;39.75;39.75;1037000
20160606;39.5;40.0;39.75;39.75;5276800
20160607;39.75;40.5;39.75;39.75;4829500
20160608;39.0;40.0;39.75;39.75;3874300
20160609;39.0;40.5;39.75;39.75;506200
20160610;40.0;40.5;40.0;39.75;349400
20160613;39.5;40.5;40.0;40.0;1687300
20160614;40.0;41.0;40.0;40.0;2282500
20160615;40.0;40.5;40.25;40.0;4235500
20160616;39.75;40.75;39.75;40.25;621800
20160617;39.5;40.5;40.0;39.75;944300
20160620;39.75;40.25;40.0;40.0;3881500
20160621;39.75;40.0;39.75;40.0;13888500
20160622;39.5;40.5;39.75;39.75;1491100
20160623;39.0;40.0;39.5;39.75;592800
20160624;38.25;39.5;38.5;39.5;9268400
20160627;37.5;38.75;38.25;38.5;3279700
20160628;37.5;38.5;37.75;38.25;65200
20160629;37.5;38.5;37.75;37.75;8994200
20160630;38.0;38.75;38.25;37.75;4800600
