Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20150102;21.0;21.0;21.0;21.0;-
20150105;21.0;21.0;21.0;21.0;1000
20150106;21.0;21.0;21.0;21.0;300
20150107;21.0;21.0;21.0;21.0;-
20150108;21.0;21.0;21.0;21.0;-
20150109;21.0;21.0;21.0;21.0;-
20150112;19.0;19.0;19.0;21.0;100
20150113;19.0;19.0;19.0;19.0;-
20150114;19.0;19.0;19.0;19.0;100
20150115;19.0;19.0;19.0;19.0;-
20150116;19.0;19.0;19.0;19.0;-
20150119;20.0;20.0;20.0;19.0;1680900
20150120;20.0;20.0;20.0;20.0;-
20150121;20.75;20.75;20.75;20.0;100
20150122;20.0;20.0;20.0;20.75;21200
20150123;20.0;20.0;20.0;20.0;-
20150126;20.0;20.0;20.0;20.0;-
20150127;20.0;20.0;20.0;20.0;916600
20150128;21.0;21.0;21.0;20.0;10000
20150129;21.0;21.0;21.0;21.0;-
20150130;21.0;21.0;21.0;21.0;-
