Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;27.0;27.0;27.0;30.0;1000
SASN;Sasini Tea and Coffee Ltd;8.5;9.25;8.9;9.05;45600
WTK;Williamson Tea Kenya Plc;63.0;63.0;63.0;70.0;400
ABSA;ABSA Bank Kenya Plc;59.5;61.0;60.0;59.5;920100
DTK;Diamond Trust Bank Kenya Ltd;78.0;84.5;78.5;79.5;81000
EQTY;Equity Group Holdings Ltd;170.0;195.0;181.0;178.0;389600
HFCK;HF Group Ltd;20.0;22.25;21.2;20.35;281300
KCB;KCB Group Plc;25.0;27.5;26.0;25.75;1997400
NBK;National Bank of Kenya Ltd;46.0;50.0;47.25;46.0;59800
NCBA;NCBA Group Plc;43.0;47.0;44.75;42.75;22400
SCBK;Standard Chartered Bank Kenya Ltd;170.0;180.0;170.0;171.25;770400
EVRD;Eveready East Africa Ltd;4.2;4.5;4.4;4.45;22000
XPRS;Express Ltd;15.0;15.0;15.0;15.0;4300
KQ;Kenya Airways Plc;43.0;46.5;45.0;43.25;461700
NMG;Nation Media Group Plc;120.0;134.0;128.0;122.0;69200
SMER;Sameer Africa Plc;6.95;7.1;7.05;7.0;23200
SGL;Standard Group Ltd;50.0;50.0;50.0;47.75;3500
TPSE;TPS Eastern Africa (Serena) Ltd;56.0;61.0;59.5;56.5;18800
SCAN;WPP ScanGroup Plc;25.25;28.5;27.25;26.0;120600
ARM;ARM Cement Ltd;90.5;103.0;97.5;94.0;17400
BAMB;Bamburi Cement Ltd;175.0;175.0;175.0;175.0;1200
CRWN;Crown Berger Ltd;31.0;33.0;31.5;33.5;99300
CABL;East African Cables Ltd;31.0;33.0;32.0;30.5;179900
KENO;KenolKobil Ltd;80.0;80.0;80.0;73.5;900
KEGN;Kenya Electricity Generating Company Plc;18.0;19.85;18.85;18.05;554100
KPLC;Kenya Power and Lighting Ltd;148.0;155.0;150.0;148.0;6100
TOTL;Total Kenya Ltd;28.5;30.0;29.0;28.0;32500
JUB;Jubilee Holdings Ltd;155.0;160.0;156.0;149.0;4300
KNRE;Kenya Re-Insurance Corporation Ltd;13.65;15.0;14.15;13.75;443900
SLAM;Sanlam Kenya Plc;74.0;74.0;74.0;74.0;1000
CTUM;Centum Investment Company Ltd;19.0;21.5;20.3;19.7;1174700
OCH;Olympia Capital Holdings Ltd;13.0;14.0;13.6;13.25;8400
BAT;BAT Kenya Plc;148.0;156.0;148.0;151.0;2500
EABL;East African Breweries Ltd;167.0;172.0;168.0;168.0;137300
MSC;Mumias Sugar Company Ltd;7.95;9.0;8.25;8.25;1709900
UNGA;Unga Group Ltd;10.0;11.0;10.9;10.4;11300
SCOM;Safaricom Plc;4.75;5.2;4.9;4.8;34873400
^N20I;NSE 20-Share Index;4055.23;4055.23;4055.23;4004.02;-
^NASI;NSE All-Share Index;85.99;85.99;85.99;84.76;-
;;;;;;
