20140701;39.5;41.25;40.0;41.25;71500
20140702;40.0;41.0;40.0;40.0;38100
20140703;40.0;40.5;40.25;40.0;108000
20140704;40.25;41.75;41.5;40.25;2.16M
20140707;40.25;41.0;40.25;41.5;44900
20140708;40.25;40.75;40.5;40.25;11500
20140709;40.25;41.75;41.5;40.5;2.16M
20140710;40.5;41.75;40.5;41.5;36700
20140711;40.75;41.5;40.75;40.5;98600
20140714;40.75;41.75;41.0;40.75;111600
20140715;40.75;41.5;41.0;41.0;304900
20140716;41.0;41.5;41.25;41.0;1.97M
20140717;41.0;41.75;41.25;41.25;1.10M
20140718;41.5;42.5;41.75;41.25;1.44M
20140721;41.75;43.5;43.0;41.75;116400
20140722;42.5;44.0;43.0;43.0;329400
20140723;43.0;43.5;43.25;43.0;122800
20140724;43.25;44.0;43.75;43.25;53000
20140725;43.5;44.5;44.0;43.75;173400
20140728;44.0;46.0;44.75;44.0;273400
20140729;44.0;46.0;44.75;44.0;273400
20140730;45.25;49.0;47.75;44.75;234800
20140731;46.0;47.75;47.0;47.75;88900
