Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210503;4.55;4.55;4.55;4.55;600
20210504;4.5;4.53;4.52;4.55;300
20210505;4.49;4.5;4.49;4.52;300
20210506;4.3;4.5;4.4;4.49;200
20210507;4.4;4.5;4.43;4.4;2700
20210510;4.01;4.5;4.36;4.43;6100
20210511;4.48;4.48;4.48;4.36;200
20210512;4.5;4.5;4.5;4.48;900
20210513;4.48;4.48;4.48;4.5;1000
20210514;4.48;4.48;4.48;4.5;1000
20210517;4.48;4.48;4.48;4.48;-
20210518;4.48;4.48;4.48;4.48;100
20210519;4.04;4.2;4.05;4.48;12000
20210520;4.05;4.3;4.23;4.05;8500
20210521;4.48;4.48;4.48;4.23;200
20210524;4.2;4.49;4.41;4.48;600
20210525;4.05;4.39;4.08;4.41;8600
20210526;4.0;4.48;4.05;4.08;65800
20210527;3.95;4.05;3.99;4.05;9400
20210528;3.7;4.27;4.0;3.99;4300
20210531;4.0;4.0;4.0;4.0;5300
