Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210503;4.06;4.6;4.2;4.51;103800
20210504;4.25;4.6;4.4;4.2;130000
20210505;4.3;4.6;4.55;4.4;22400
20210506;4.3;4.7;4.55;4.55;62700
20210507;4.2;4.58;4.37;4.55;88600
20210510;4.42;4.6;4.59;4.37;25700
20210511;4.59;4.7;4.6;4.59;55200
20210512;4.6;5.0;4.71;4.6;96500
20210513;4.59;5.16;4.9;4.71;86900
20210514;4.59;5.16;4.9;4.71;86900
20210517;4.9;5.38;5.3;4.9;154400
20210518;5.16;5.5;5.18;5.3;52600
20210519;5.2;5.68;5.22;5.18;22500
20210520;4.9;5.2;5.02;5.22;7100
20210521;5.12;5.5;5.34;5.02;187100
20210524;5.4;5.6;5.54;5.34;3600
20210525;5.0;5.5;5.2;5.54;9200
20210526;5.2;5.48;5.46;5.2;9100
20210527;4.92;5.5;5.18;5.46;22000
20210528;4.7;5.48;5.18;5.18;23000
20210531;5.2;5.5;5.3;5.18;100400
