Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210503;1.09;1.2;1.11;1.19;5900
20210504;1.08;1.21;1.12;1.11;4600
20210505;1.12;1.2;1.13;1.12;700
20210506;1.11;1.12;1.11;1.13;700
20210507;1.11;1.11;1.11;1.11;-
20210510;1.13;1.21;1.13;1.11;2100
20210511;1.2;1.21;1.2;1.13;400
20210512;1.15;1.2;1.19;1.2;12800
20210513;1.13;1.21;1.18;1.19;6200
20210514;1.13;1.21;1.18;1.19;6200
20210517;1.13;1.13;1.13;1.18;100
20210518;1.13;1.13;1.13;1.13;-
20210519;1.15;1.23;1.21;1.13;7100
20210520;1.21;1.3;1.21;1.21;21900
20210521;1.23;1.23;1.23;1.21;500
20210524;1.2;1.21;1.21;1.23;12300
20210525;1.15;1.23;1.19;1.21;400
20210526;1.19;1.2;1.19;1.19;8700
20210527;1.2;1.22;1.2;1.19;51600
20210528;1.15;1.23;1.16;1.2;7900
20210531;1.11;1.23;1.22;1.16;4500
