Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20210201;1.39;1.5;1.39;1.4;74300
20210202;1.39;1.43;1.41;1.39;14000
20210203;1.39;1.5;1.4;1.41;53000
20210204;1.4;1.43;1.41;1.4;3500
20210205;1.41;1.49;1.42;1.41;30300
20210208;1.41;1.49;1.45;1.42;14800
20210209;1.43;1.49;1.43;1.45;12500
20210210;1.42;1.49;1.43;1.43;8200
20210211;1.41;1.49;1.46;1.43;1000
20210212;1.43;1.49;1.47;1.46;2600
20210215;1.42;1.47;1.42;1.47;35500
20210216;1.41;1.46;1.42;1.42;23700
20210217;1.4;1.43;1.41;1.42;1800
20210218;1.3;1.4;1.33;1.41;300
20210219;1.41;1.41;1.41;1.33;300
20210222;1.41;1.45;1.43;1.41;20300
20210223;1.3;1.41;1.39;1.43;24700
20210224;1.31;1.37;1.31;1.39;2800
20210225;1.32;1.39;1.32;1.31;14600
20210226;1.32;1.38;1.35;1.32;8600
