Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20070201;130.0;138.0;130.0;136.0;2700
20070202;122.0;135.0;128.0;130.0;900
20070205;128.0;130.0;128.0;128.0;10600
20070206;128.0;130.0;129.0;128.0;3000
20070207;130.0;130.0;130.0;129.0;6000
20070208;130.0;135.0;132.0;130.0;15400
20070209;140.0;145.0;143.0;132.0;3100
20070212;145.0;150.0;145.0;143.0;1100
20070213;150.0;160.0;159.0;145.0;55600
20070214;145.0;160.0;159.0;159.0;39600
20070215;145.0;145.0;145.0;159.0;200
20070216;145.0;145.0;145.0;145.0;100
20070220;145.0;150.0;149.0;145.0;3000
20070221;155.0;160.0;155.0;149.0;10000
20070222;155.0;160.0;158.0;155.0;16800
20070223;155.0;160.0;159.0;158.0;23600
20070226;159.0;165.0;160.0;159.0;41400
20070227;145.0;160.0;147.0;160.0;1200
20070228;145.0;150.0;146.0;147.0;900
