Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;45.5;45.5;45.5;44.5;20200
KUKZ;Kakuzi;33.0;35.0;34.75;32.0;5300
SASN;Sasini Tea and Coffee Ltd;16.5;18.25;17.65;17.4;41800
WTK;Williamson Tea Kenya Plc;112.0;112.0;112.0;122.0;9900
ABSA;ABSA Bank Kenya Plc;75.0;77.0;75.5;76.5;487000
DTK;Diamond Trust Bank Kenya Ltd;88.0;93.0;92.0;93.5;61000
EQTY;Equity Group Holdings Ltd;130.0;136.0;132.0;130.0;195500
HFCK;HF Group Ltd;35.5;38.5;37.0;35.55;226100
KCB;KCB Group Plc;26.75;28.0;27.25;27.25;1585500
NBK;National Bank of Kenya Ltd;40.0;43.0;41.25;41.25;28500
NCBA;NCBA Group Plc;180.0;188.0;184.25;184.75;164300
SBIC;Stanbic Holdings Plc;127.0;129.0;127.0;120.0;700
SCBK;Standard Chartered Bank Kenya Ltd;205.0;210.0;206.5;208.75;75100
EVRD;Eveready East Africa Ltd;6.75;7.45;7.35;7.35;88700
XPRS;Express Ltd;23.0;23.0;23.0;25.5;11100
KQ;Kenya Airways Plc;65.0;67.0;65.5;66.5;128500
NMG;Nation Media Group Plc;305.0;320.0;305.0;306.0;41600
SMER;Sameer Africa Plc;10.05;11.5;11.1;10.65;28200
SGL;Standard Group Ltd;53.5;53.5;53.5;53.0;1000
TPSE;TPS Eastern Africa (Serena) Ltd;75.0;79.0;76.0;75.0;19200
SCAN;WPP ScanGroup Plc;28.0;29.25;28.5;28.5;99800
ARM;ARM Cement Ltd;91.0;93.0;91.0;91.0;6800
BAMB;Bamburi Cement Ltd;191.0;192.0;191.0;192.0;102900
CRWN;Crown Berger Ltd;42.5;43.0;42.5;45.75;14200
CABL;East African Cables Ltd;43.5;48.0;44.25;44.0;135000
PORT;East African Portland Cement Ltd;133.0;133.0;133.0;135.0;100
KENO;KenolKobil Ltd;111.0;116.0;114.0;116.0;18100
KEGN;Kenya Electricity Generating Company Plc;27.0;28.25;27.5;27.75;651000
KPLC;Kenya Power and Lighting Ltd;211.0;216.0;215.0;214.0;45000
TOTL;Total Kenya Ltd;29.0;30.0;29.25;29.75;10900
JUB;Jubilee Holdings Ltd;193.0;195.0;194.0;192.0;5200
KNRE;Kenya Re-Insurance Corporation Ltd;15.1;15.5;15.2;15.0;358600
SLAM;Sanlam Kenya Plc;90.5;93.0;92.5;90.5;13400
CTUM;Centum Investment Company Ltd;26.25;27.5;26.75;26.65;439400
OCH;Olympia Capital Holdings Ltd;13.85;14.6;14.45;14.35;62500
BAT;BAT Kenya Plc;135.0;139.0;135.0;136.0;60000
EABL;East African Breweries Ltd;157.0;165.0;163.0;163.0;39800
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.65;211800
MSC;Mumias Sugar Company Ltd;14.5;14.95;14.75;14.65;679600
UNGA;Unga Group Ltd;13.0;13.25;13.05;12.8;7700
^N20I;NSE 20-Share Index;5205.06;5205.06;5205.06;5234.54;-
;;;;;;
