Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
KUKZ;Kakuzi;36.0;37.0;36.25;35.0;5000
SASN;Sasini Tea and Coffee Ltd;17.0;18.5;17.8;17.6;24300
ABSA;ABSA Bank Kenya Plc;76.0;79.0;76.5;76.5;167800
DTK;Diamond Trust Bank Kenya Ltd;89.0;92.0;90.5;91.5;225900
EQTY;Equity Group Holdings Ltd;138.0;149.0;142.0;138.0;277100
HFCK;HF Group Ltd;38.0;42.0;40.5;40.15;247700
KCB;KCB Group Plc;26.0;26.5;26.25;26.5;2178600
NBK;National Bank of Kenya Ltd;41.0;47.0;46.25;45.25;72100
NCBA;NCBA Group Plc;61.5;65.0;64.25;65.0;94800
SBIC;Stanbic Holdings Plc;128.0;129.0;128.0;128.0;2300
SCBK;Standard Chartered Bank Kenya Ltd;199.0;210.0;204.0;205.75;15900
EVRD;Eveready East Africa Ltd;7.0;7.6;7.3;7.25;41700
XPRS;Express Ltd;23.0;23.5;23.25;23.0;5700
KQ;Kenya Airways Plc;62.0;64.0;62.5;63.0;35400
NMG;Nation Media Group Plc;315.0;320.0;318.0;317.0;9800
SMER;Sameer Africa Plc;11.7;12.0;11.9;12.0;68400
SGL;Standard Group Ltd;51.5;53.5;51.5;53.0;26100
TPSE;TPS Eastern Africa (Serena) Ltd;78.5;79.0;78.5;78.5;14000
SCAN;WPP ScanGroup Plc;28.75;31.0;30.25;29.75;164400
ARM;ARM Cement Ltd;92.0;95.0;93.5;93.5;10600
BAMB;Bamburi Cement Ltd;194.0;196.0;194.0;193.0;3200
CRWN;Crown Berger Ltd;46.0;52.0;51.0;49.75;152900
CABL;East African Cables Ltd;42.0;43.75;42.75;44.0;361000
KENO;KenolKobil Ltd;112.0;115.0;112.0;113.0;5000
KEGN;Kenya Electricity Generating Company Plc;24.5;27.25;26.0;27.0;816400
KPLC;Kenya Power and Lighting Ltd;220.0;222.0;220.0;220.0;45300
TOTL;Total Kenya Ltd;30.0;33.0;32.0;30.25;64900
JUB;Jubilee Holdings Ltd;220.0;225.0;223.0;224.0;1800
KNRE;Kenya Re-Insurance Corporation Ltd;15.6;16.0;15.95;16.0;363000
SLAM;Sanlam Kenya Plc;96.0;103.0;101.0;103.0;400
CTUM;Centum Investment Company Ltd;26.75;28.0;27.55;27.1;249200
OCH;Olympia Capital Holdings Ltd;14.05;15.0;14.4;14.5;1200
BAT;BAT Kenya Plc;133.0;135.0;134.0;134.0;15800
EABL;East African Breweries Ltd;166.0;173.0;170.0;171.0;338800
MSC;Mumias Sugar Company Ltd;13.6;15.0;13.9;14.1;3767500
UNGA;Unga Group Ltd;15.0;16.0;15.0;14.95;16300
^N20I;NSE 20-Share Index;5291.69;5291.69;5291.69;5278.73;-
;;;;;;
