Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;35.0;36.0;35.0;34.75;2600
KUKZ;Kakuzi;170.0;170.0;170.0;170.0;-
KAPC;Kapchorua Tea Kenya Plc;133.0;133.0;133.0;133.0;-
LIMT;Limuru Tea Plc;750.0;750.0;750.0;750.0;-
SASN;Sasini Tea and Coffee Ltd;14.35;15.0;14.4;14.35;13900
WTK;Williamson Tea Kenya Plc;319.0;319.0;319.0;290.0;200
CGEN;Car and General (K) Ltd;45.0;45.0;45.0;45.75;1800
ABSA;ABSA Bank Kenya Plc;17.05;17.25;17.15;17.05;2365200
COOP;Co-operative Bank of Kenya Ltd;19.2;19.5;19.35;19.35;2006900
DTK;Diamond Trust Bank Kenya Ltd;255.0;260.0;255.0;255.0;521000
EQTY;Equity Group Holdings Ltd;50.5;54.0;53.0;52.5;2678600
HFCK;HF Group Ltd;45.75;47.0;46.35;46.3;99200
IMH;I & M Holdings Plc;136.0;138.0;137.0;138.0;3500
KCB;KCB Group Plc;58.5;60.0;59.0;58.5;3727800
NBK;National Bank of Kenya Ltd;27.5;29.0;28.25;28.0;41100
NCBA;NCBA Group Plc;72.0;73.0;72.5;72.5;624800
SBIC;Stanbic Holdings Plc;125.0;128.0;125.0;124.0;28600
SCBK;Standard Chartered Bank Kenya Ltd;333.0;340.0;336.0;336.75;28900
EVRD;Eveready East Africa Ltd;2.95;3.0;2.95;2.95;11600
XPRS;Express Ltd;6.45;7.0;6.8;6.45;33200
KQ;Kenya Airways Plc;9.4;9.8;9.55;9.65;295600
LKL;Longhorn Publishers Plc;15.1;16.0;15.5;15.0;12400
NMG;Nation Media Group Plc;309.0;312.0;310.0;310.0;10300
SMER;Sameer Africa Plc;6.6;6.75;6.7;6.7;24700
SGL;Standard Group Ltd;38.25;38.25;38.25;38.25;-
TPSE;TPS Eastern Africa (Serena) Ltd;34.75;36.0;35.5;35.0;16600
UCHM;Uchumi Supermarket Ltd;11.0;11.9;11.15;11.1;46500
SCAN;WPP ScanGroup Plc;43.5;44.0;43.75;43.5;1169000
ARM;ARM Cement Ltd;83.5;85.0;83.5;83.5;95400
BAMB;Bamburi Cement Ltd;150.0;157.0;156.0;157.0;664100
CRWN;Crown Berger Ltd;110.0;110.0;110.0;110.0;1700
CABL;East African Cables Ltd;14.9;15.15;14.95;15.05;35900
PORT;East African Portland Cement Ltd;75.0;75.0;75.0;73.0;100
KENO;KenolKobil Ltd;8.7;9.2;8.95;8.75;8515400
KEGN;Kenya Electricity Generating Company Plc;10.5;11.0;10.65;10.8;449800
KPLC;Kenya Power and Lighting Ltd;14.1;14.6;14.45;14.5;6149500
KPLC-P4;KPLC-P4;6.7;6.7;6.7;6.7;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;26.0;26.75;26.25;26.0;37000
UMME;Umeme Ltd;20.0;21.0;20.75;20.0;1400
BRIT;Britam Holdings Ltd;31.0;32.25;32.0;29.5;1357500
CIC;CIC Insurance Group Ltd;8.6;9.2;8.95;8.55;2112000
JUB;Jubilee Holdings Ltd;420.0;425.0;421.0;417.0;9200
KNRE;Kenya Re-Insurance Corporation Ltd;18.2;18.4;18.25;18.25;1012800
LBTY;Liberty Kenya Holdings Ltd;18.0;18.4;18.25;18.1;15900
SLAM;Sanlam Kenya Plc;125.0;125.0;125.0;126.0;5800
CTUM;Centum Investment Company Ltd;61.0;63.0;62.0;60.5;210400
HAFR;Home Afrika Ltd;4.3;4.5;4.4;4.5;347700
OCH;Olympia Capital Holdings Ltd;4.05;4.5;4.45;4.45;135400
TCL;Trans-Century Ltd;20.0;20.75;20.0;20.75;62200
NSE;Nairobi Securities Exchange Plc;21.5;25.5;23.65;23.4;3313500
BAT;BAT Kenya Plc;810.0;822.0;819.0;830.0;1400
BOC;BOC Kenya Plc;135.0;135.0;135.0;135.0;-
CARB;Carbacid Investments Plc;27.0;27.5;27.0;26.75;1014400
EABL;East African Breweries Ltd;280.0;282.0;281.0;282.0;464200
ORCH;Kenya Orchards Ltd;34.5;34.5;34.5;34.5;-
MSC;Mumias Sugar Company Ltd;2.1;2.2;2.1;2.1;6465500
UNGA;Unga Group Ltd;32.5;34.5;33.75;36.0;2700
SCOM;Safaricom Plc;12.8;12.95;12.85;12.9;15424700
^FNK15;FTSE NSE Kenya 15 Index;211.64;215.66;213.85;212.35;-
^FNK25;FTSE NSE Kenya 25 Index;212.68;216.88;215.0;213.7;-
^N20I;NSE 20-Share Index;5217.25;5217.25;5217.25;5182.98;-
^NASI;NSE All-Share Index;161.33;161.33;161.33;160.72;-
;;;;;;
