Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;20.0;20.0;20.0;20.0;-
KUKZ;Kakuzi;31.5;33.0;31.75;33.0;700
KAPC;Kapchorua Tea Kenya Plc;86.0;86.0;86.0;86.0;-
LIMT;Limuru Tea Plc;305.0;305.0;305.0;305.0;-
SASN;Sasini Tea and Coffee Ltd;7.2;7.8;7.5;7.4;13000
WTK;Williamson Tea Kenya Plc;149.0;149.0;149.0;149.0;-
CGEN;Car and General (K) Ltd;36.0;36.0;36.0;36.0;-
ABSA;ABSA Bank Kenya Plc;44.0;45.0;44.25;44.0;118000
COOP;Co-operative Bank of Kenya Ltd;9.0;9.1;9.0;9.0;179500
DTK;Diamond Trust Bank Kenya Ltd;71.0;71.5;71.0;70.5;13100
EQTY;Equity Group Holdings Ltd;13.7;14.1;13.85;13.85;657500
HFCK;HF Group Ltd;17.5;18.0;17.55;17.5;144000
KCB;KCB Group Plc;20.5;21.0;20.5;20.5;385800
NBK;National Bank of Kenya Ltd;37.0;38.5;37.75;36.75;8400
NCBA;NCBA Group Plc;29.5;31.0;29.95;30.0;144200
SBIC;Stanbic Holdings Plc;46.5;50.0;47.25;46.0;3500
SCBK;Standard Chartered Bank Kenya Ltd;153.0;160.0;158.5;159.75;102900
EVRD;Eveready East Africa Ltd;2.7;3.0;2.75;2.95;3000
XPRS;Express Ltd;8.1;8.1;8.1;9.0;213000
KQ;Kenya Airways Plc;34.5;35.0;34.5;34.75;101100
NMG;Nation Media Group Plc;116.0;120.0;119.0;119.0;11300
SMER;Sameer Africa Plc;4.75;5.0;4.75;4.9;986600
SGL;Standard Group Ltd;36.0;40.0;38.5;37.75;2900
TPSE;TPS Eastern Africa (Serena) Ltd;42.5;44.0;43.25;43.0;200
UCHM;Uchumi Supermarket Ltd;14.5;14.5;14.5;14.5;-
SCAN;WPP ScanGroup Plc;26.25;27.0;26.5;26.5;21800
ARM;ARM Cement Ltd;100.0;100.0;100.0;99.5;189900
BAMB;Bamburi Cement Ltd;158.0;158.0;158.0;158.0;10000
CRWN;Crown Berger Ltd;24.25;24.25;24.25;24.0;100
CABL;East African Cables Ltd;19.25;20.0;19.8;19.3;15500
PORT;East African Portland Cement Ltd;80.0;80.0;80.0;80.0;-
KENO;KenolKobil Ltd;50.0;50.0;50.0;50.0;700
KEGN;Kenya Electricity Generating Company Plc;12.0;12.2;12.0;12.0;99000
KPLC;Kenya Power and Lighting Ltd;139.0;140.0;139.0;138.0;22000
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;29.0;29.5;29.0;28.75;5900
JUB;Jubilee Holdings Ltd;118.0;118.0;118.0;112.0;100
KNRE;Kenya Re-Insurance Corporation Ltd;11.45;11.6;11.5;11.45;55600
SLAM;Sanlam Kenya Plc;45.0;45.0;45.0;46.5;50000
CTUM;Centum Investment Company Ltd;11.3;11.7;11.5;11.55;25300
OCH;Olympia Capital Holdings Ltd;6.5;6.5;6.5;6.4;100
BAT;BAT Kenya Plc;174.0;180.0;175.0;175.0;1400
BOC;BOC Kenya Plc;150.0;150.0;150.0;150.0;2200
CARB;Carbacid Investments Plc;100.0;109.0;101.0;100.0;13600
EABL;East African Breweries Ltd;143.0;150.0;144.0;143.0;24800
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;6.7;6.8;6.75;6.75;348200
UNGA;Unga Group Ltd;8.85;8.85;8.85;8.85;-
SCOM;Safaricom Plc;4.4;4.6;4.5;4.5;7296400
^N20I;NSE 20-Share Index;3189.59;3189.59;3189.59;3199.79;-
^NASI;NSE All-Share Index;70.76;70.76;70.76;70.62;-
;;;;;;
