Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090202;46.5;49.0;47.25;48.5;53700
20090203;45.0;48.0;46.25;47.25;49400
20090204;45.0;48.0;45.25;46.25;24800
20090205;45.0;46.75;46.0;45.25;46000
20090206;45.0;46.0;45.0;46.0;26300
20090209;44.0;46.25;45.5;45.0;69500
20090210;42.5;45.0;44.5;45.5;24200
20090211;42.0;45.0;43.5;44.5;27000
20090212;40.0;44.0;42.0;43.5;30500
20090213;40.25;44.0;42.0;42.0;338200
20090216;40.5;42.0;41.5;42.0;43700
20090217;41.0;44.0;42.0;41.5;61900
20090218;40.25;42.0;41.5;42.0;25100
20090219;40.0;41.5;40.25;41.5;62800
20090220;38.0;40.0;39.75;40.25;44700
20090223;37.0;40.0;39.0;39.75;42000
20090224;37.0;40.0;38.75;39.0;54900
20090225;36.0;39.0;37.5;38.75;49300
20090226;36.0;37.0;36.75;37.5;27900
20090227;35.75;36.75;36.0;36.75;37800
