Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20090202;85.0;85.0;85.0;85.0;300
20090203;83.0;85.0;84.0;85.0;20600
20090204;81.0;83.0;81.0;84.0;13700
20090205;81.0;83.0;81.0;81.0;4000
20090206;81.0;81.0;81.0;81.0;5000
20090209;80.0;81.0;80.5;81.0;5700
20090210;81.0;82.0;81.0;80.5;700
20090211;79.0;80.0;79.5;81.0;9700
20090212;80.0;80.0;80.0;79.5;51200
20090213;79.0;80.0;79.5;80.0;3900
20090216;80.0;80.0;80.0;79.5;900
20090217;79.0;80.0;79.0;80.0;9000
20090218;78.0;78.0;78.0;79.0;100
20090219;79.0;79.0;79.0;78.0;100
20090220;77.0;77.0;77.0;79.0;4200
20090223;77.0;77.0;77.0;77.0;500
20090224;77.0;77.0;77.0;77.0;-
20090225;75.0;75.0;75.0;77.0;500
20090226;70.0;70.0;70.0;75.0;500
20090227;67.5;72.0;70.5;70.0;2000
