Code;Name;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
EGAD;Eaagads Ltd;26.0;26.0;26.0;26.0;-
KUKZ;Kakuzi;86.0;86.0;86.0;86.0;-
KAPC;Kapchorua Tea Kenya Plc;125.0;125.0;125.0;125.0;-
LIMT;Limuru Tea Plc;470.0;470.0;470.0;470.0;-
SASN;Sasini Tea and Coffee Ltd;13.5;13.5;13.5;13.55;500
WTK;Williamson Tea Kenya Plc;240.0;240.0;240.0;240.0;-
CGEN;Car and General (K) Ltd;26.0;26.0;26.0;26.0;-
ABSA;ABSA Bank Kenya Plc;17.65;18.0;17.85;17.65;498500
COOP;Co-operative Bank of Kenya Ltd;16.95;17.1;17.0;16.95;110800
DTK;Diamond Trust Bank Kenya Ltd;159.0;164.0;159.0;159.0;15000
EQTY;Equity Group Holdings Ltd;34.75;35.25;34.75;34.75;111300
HFCK;HF Group Ltd;24.75;25.75;25.1;25.3;180300
KCB;KCB Group Plc;41.25;41.75;41.25;41.25;124400
NBK;National Bank of Kenya Ltd;20.0;21.5;20.75;21.5;11200
NCBA;NCBA Group Plc;56.0;57.0;56.75;56.25;66800
SBIC;Stanbic Holdings Plc;60.0;60.5;60.0;60.5;1200
SCBK;Standard Chartered Bank Kenya Ltd;296.0;296.0;296.0;299.75;100
EVRD;Eveready East Africa Ltd;2.45;2.65;2.55;2.6;25600
XPRS;Express Ltd;3.95;3.95;3.95;4.0;100
KQ;Kenya Airways Plc;11.3;11.4;11.35;11.35;56800
LKL;Longhorn Publishers Plc;9.0;9.0;9.0;9.0;-
NMG;Nation Media Group Plc;301.0;318.0;305.0;300.0;600
SMER;Sameer Africa Plc;5.2;5.2;5.2;5.05;2200
SGL;Standard Group Ltd;30.0;30.0;30.0;30.0;-
TPSE;TPS Eastern Africa (Serena) Ltd;52.5;52.5;52.5;52.5;700
UCHM;Uchumi Supermarket Ltd;20.0;20.25;20.0;20.5;106500
SCAN;WPP ScanGroup Plc;67.5;69.0;68.5;67.0;34500
ARM;ARM Cement Ltd;69.0;70.0;69.5;69.5;5000
BAMB;Bamburi Cement Ltd;205.0;209.0;205.0;205.0;800
CRWN;Crown Berger Ltd;56.5;56.5;56.5;54.5;100
CABL;East African Cables Ltd;14.5;15.0;14.65;14.95;7100
PORT;East African Portland Cement Ltd;53.0;53.0;53.0;53.0;-
KENO;KenolKobil Ltd;10.35;11.3;10.6;11.45;4226400
KEGN;Kenya Electricity Generating Company Plc;15.0;15.1;15.05;15.1;48400
KPLC;Kenya Power and Lighting Ltd;17.1;17.5;17.1;17.1;41400
KPLC-P4;KPLC-P4;7.65;7.65;7.65;7.65;-
KPLC-P7;KPLC-P7;5.5;5.5;5.5;5.5;-
TOTL;Total Kenya Ltd;16.5;16.55;16.5;16.45;1700
BRIT;Britam Holdings Ltd;8.25;8.35;8.3;8.35;135000
CIC;CIC Insurance Group Ltd;5.3;5.4;5.3;5.35;276900
JUB;Jubilee Holdings Ltd;254.0;254.0;254.0;254.0;200
KNRE;Kenya Re-Insurance Corporation Ltd;16.9;17.1;17.0;16.85;308700
LBTY;Liberty Kenya Holdings Ltd;12.3;12.35;12.3;12.4;7400
SLAM;Sanlam Kenya Plc;58.0;61.5;59.5;62.5;4900
CTUM;Centum Investment Company Ltd;21.25;22.0;21.55;21.55;24900
OCH;Olympia Capital Holdings Ltd;4.6;5.0;4.9;4.8;6000
TCL;Trans-Century Ltd;34.0;35.0;34.5;35.0;75600
BAT;BAT Kenya Plc;548.0;548.0;548.0;548.0;-
BOC;BOC Kenya Plc;111.0;111.0;111.0;111.0;-
CARB;Carbacid Investments Plc;145.0;145.0;145.0;145.0;-
EABL;East African Breweries Ltd;391.0;400.0;399.0;391.0;45500
ORCH;Kenya Orchards Ltd;3.0;3.0;3.0;3.0;-
MSC;Mumias Sugar Company Ltd;4.5;4.55;4.5;4.5;128600
UNGA;Unga Group Ltd;15.95;15.95;15.95;15.95;-
SCOM;Safaricom Plc;7.0;7.15;7.0;7.15;1833500
^FNK15;FTSE NSE Kenya 15 Index;168.34;168.34;168.34;167.91;-
^FNK25;FTSE NSE Kenya 25 Index;173.47;173.47;173.47;172.9;-
^N20I;NSE 20-Share Index;4960.3;4960.3;4960.3;4978.79;-
^NASI;NSE All-Share Index;126.72;126.72;126.72;126.75;-
;;;;;;
