20151102,41.75,42.75,41.75,2.58M
20151103,41.5,42.0,41.5,1.37M
20151104,41.5,42.0,41.5,2.07M
20151105,41.0,42.0,41.5,27.62M
20151106,41.5,42.5,41.75,1.74M
20151109,42.0,42.5,42.0,225400
20151110,42.0,42.5,42.0,3.84M
20151111,41.75,42.5,42.0,811900
20151112,40.5,42.5,41.5,337500
20151113,40.0,42.0,40.0,882600
20151116,40.0,41.5,41.0,8.11M
20151117,41.0,41.75,41.0,4.41M
20151118,41.25,42.0,41.25,730900
20151119,41.5,42.25,41.75,1.62M
20151120,41.75,42.0,41.75,9.73M
20151123,41.5,42.0,41.5,2.62M
20151124,41.5,42.5,41.75,246200
20151125,41.75,42.5,41.75,220400
20151126,41.75,42.5,41.75,220400
20151127,41.5,42.0,41.75,2.47M
20151130,41.5,42.0,41.75,3.37M
