20151102,12.7,12.8,12.7,60000
20151103,12.4,13.0,12.65,3.12M
20151104,12.3,12.75,12.5,71200
20151105,12.65,12.8,12.65,3.84M
20151106,12.5,12.8,12.65,6.18M
20151109,12.6,12.8,12.65,991400
20151110,12.5,13.0,12.65,907700
20151111,12.8,13.0,12.9,59100
20151112,13.0,13.8,13.45,45100
20151113,13.0,13.8,13.65,85300
20151116,13.1,14.0,13.75,170600
20151117,13.9,14.35,13.9,435500
20151118,13.6,14.0,13.75,182800
20151119,13.9,14.0,13.9,84800
20151120,13.55,14.0,13.65,323600
20151123,13.5,13.95,13.55,250000
20151124,13.15,14.25,13.45,196200
20151125,13.4,13.55,13.45,93900
20151126,13.4,13.55,13.45,93900
20151127,13.2,13.45,13.35,200300
20151130,13.05,13.5,13.2,206200
