Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190502;122.0;122.0;122.0;122.0;5000
20190503;120.0;122.0;121.5;122.0;400
20190506;120.0;122.0;120.5;121.5;800
20190507;121.0;122.0;121.75;120.5;179500
20190508;122.0;123.0;122.75;121.75;34000
20190509;122.0;122.0;122.0;122.75;10100
20190510;122.0;122.0;122.0;122.0;17000
20190513;122.0;122.0;122.0;122.0;2600
20190514;122.0;123.0;122.0;122.0;52900
20190515;121.0;122.0;121.0;122.0;5000
20190516;121.0;121.0;121.0;121.0;8900
20190517;121.0;121.0;121.0;121.0;9300
20190520;119.0;120.0;119.25;121.0;2700
20190521;120.0;120.0;120.0;119.25;1200
20190522;120.0;120.0;120.0;120.0;7100
20190523;120.0;121.0;120.5;120.0;900
20190524;121.25;122.0;121.5;120.5;3000
20190527;121.0;121.0;121.0;121.5;5500
20190528;121.0;122.0;121.5;121.0;54700
20190529;120.0;121.0;120.5;121.5;24800
20190530;120.5;120.5;120.5;120.5;2200
20190531;120.0;120.0;120.0;120.5;100
