Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20190502;0.38;0.38;0.38;0.38;7000
20190503;0.38;0.38;0.38;0.38;63600
20190506;0.35;0.37;0.36;0.38;16700
20190507;0.35;0.36;0.36;0.36;12600
20190508;0.33;0.35;0.34;0.36;8700
20190509;0.31;0.34;0.32;0.34;13200
20190510;0.29;0.31;0.29;0.32;391700
20190513;0.29;0.31;0.31;0.29;43900
20190514;0.3;0.34;0.32;0.31;32500
20190515;0.31;0.34;0.33;0.32;3500
20190516;0.35;0.36;0.35;0.33;5300
20190517;0.38;0.38;0.38;0.35;300
20190520;0.39;0.41;0.39;0.38;134500
20190521;0.39;0.42;0.39;0.39;235000
20190522;0.4;0.4;0.4;0.39;82000
20190523;0.4;0.44;0.43;0.4;135600
20190524;0.4;0.47;0.44;0.43;32800
20190527;0.41;0.45;0.42;0.44;76500
20190528;0.41;0.46;0.44;0.42;67100
20190529;0.4;0.48;0.41;0.44;45200
20190530;0.43;0.44;0.43;0.41;52600
20190531;0.4;0.44;0.41;0.43;5300
