Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20151001;8.85;9.0;8.95;8.85;2764700
20151002;8.8;9.0;8.9;8.95;370400
20151005;8.95;9.1;8.95;8.9;551200
20151006;8.95;9.1;8.95;8.9;551200
20151007;8.95;9.1;9.0;8.95;287800
20151008;9.0;9.05;9.0;9.0;182800
20151009;9.0;9.1;9.0;9.0;274800
20151012;9.0;9.05;9.0;9.0;212400
20151013;8.9;9.0;8.95;9.0;414600
20151014;9.0;9.0;9.0;8.95;63700
20151015;8.9;9.05;8.95;9.0;1397400
20151016;8.75;9.05;8.95;8.95;448300
20151019;9.0;9.15;9.0;8.95;66300
20151021;9.0;9.15;9.0;9.0;107000
20151022;8.7;9.0;8.95;9.0;244500
20151023;8.65;9.0;8.85;8.95;814400
20151026;8.65;9.1;8.9;8.85;577100
20151027;8.05;8.9;8.7;8.9;124600
20151028;8.5;8.9;8.5;8.7;121300
20151029;8.5;8.7;8.65;8.5;155100
20151030;8.7;8.8;8.7;8.65;92600
