Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20151001;90.0;92.0;90.0;87.0;91000
20151002;90.0;90.0;90.0;90.0;46600
20151005;90.0;91.0;90.0;90.0;13000
20151006;90.0;91.0;90.0;90.0;13000
20151007;90.0;92.0;90.5;90.0;42400
20151008;90.0;91.0;90.0;90.5;3700
20151009;90.0;90.0;90.0;90.0;4600
20151012;90.0;93.0;90.0;90.0;42300
20151013;86.0;90.0;89.0;90.0;14800
20151014;87.0;90.0;88.0;89.0;23500
20151015;90.0;90.0;90.0;88.0;1419500
20151016;86.0;90.0;89.5;90.0;1900
20151019;90.0;90.0;90.0;89.5;2600
20151021;86.0;86.0;86.0;90.0;1700
20151022;86.0;90.0;86.5;86.0;600
20151023;89.0;89.0;89.0;86.5;300
20151026;86.0;87.5;87.0;89.0;5200
20151027;85.0;86.0;85.0;87.0;105600
20151028;86.0;89.0;87.0;85.0;900
20151029;80.0;87.0;81.0;87.0;700
20151030;81.0;85.0;84.5;81.0;244100
