Date;Lowest Price of the Day;Highest Price of the Day;Closing Price;Previous Day Closing Price;Volume Traded
20151001;15.5;15.8;15.55;15.75;13000
20151002;15.0;15.7;15.45;15.55;589700
20151005;15.0;15.5;15.15;15.45;590200
20151006;15.0;15.5;15.15;15.45;590200
20151007;15.05;15.5;15.15;15.15;55100
20151008;14.9;15.35;14.95;15.15;79800
20151009;14.5;15.5;14.9;14.95;1034300
20151012;14.8;15.0;14.9;14.9;165300
20151013;15.0;15.9;15.0;14.9;413700
20151014;15.0;15.5;15.15;15.0;210900
20151015;15.0;15.5;15.1;15.15;139700
20151016;15.05;15.55;15.25;15.1;404900
20151019;15.35;16.0;15.95;15.25;729800
20151021;15.35;16.0;15.9;15.95;72600
20151022;15.5;15.95;15.8;15.9;17500
20151023;15.6;16.5;15.75;15.8;287800
20151026;15.8;16.0;15.85;15.75;213800
20151027;15.65;16.0;15.75;15.85;196700
20151028;15.5;15.75;15.55;15.75;219500
20151029;15.4;15.75;15.55;15.55;235300
20151030;14.75;15.5;15.0;15.55;11200
